time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),@dled12_1[id]
0.0,0.378929566,0.0913174464,9.0,4.68946105,8.52025903,0.708287304,0.00781197172
5e-08,0.379145086,0.0915011322,9.0,4.68956888,8.52024994,0.708287274,0.00781196266
1e-07,0.379360602,0.0916848102,9.0,4.68967664,8.52024994,0.708287274,0.00781196266
2e-07,0.379791622,0.0920521512,9.0,4.68989215,8.52024994,0.708287274,0.00781196266
4e-07,0.380653597,0.0927867417,9.0,4.69032313,8.52024994,0.708287274,0.00781196266
8e-07,0.382377289,0.0942555573,9.0,4.69118498,8.52024994,0.708287274,0.00781196266
1.6e-06,0.385823639,0.0971917278,9.0,4.69290816,8.52024994,0.708287274,0.00781196266
3.2e-06,0.392712204,0.103058233,9.0,4.69635244,8.52024994,0.708287274,0.00781196266
6.4e-06,0.406472816,0.114767957,9.0,4.70323276,8.52024994,0.708287274,0.00781196266
1.14e-05,0.42792975,0.133002494,9.0,4.71396124,8.52024994,0.708287274,0.00781196266
1.64e-05,0.449333108,0.151161911,9.0,4.72466293,8.52024994,0.708287274,0.00781196266
2.14e-05,0.470683023,0.16924666,9.0,4.7353379,8.52024994,0.708287274,0.00781196266
2.64e-05,0.491979631,0.187257191,9.0,4.74598621,8.52024994,0.708287274,0.00781196266
3.14e-05,0.513223063,0.205193955,9.0,4.75660794,8.52024994,0.708287274,0.00781196266
3.64e-05,0.534413453,0.223057398,9.0,4.76720314,8.52024994,0.708287274,0.00781196266
3.86318487e-05,0.54385511,0.231007533,9.0,4.77192398,8.52024994,0.708287274,0.00781196266
3.94071635e-05,0.545309496,0.233765912,9.0,0.0689803277,0.00419912706,0.00419912705,5.96182649e-15
3.96583219e-05,0.545189389,0.234659097,9.0,0.0650896839,-0.00414511509,-0.00414511508,-5.62589362e-15
3.97397854e-05,0.545150433,0.234948763,9.0,0.068828837,0.00402522029,0.00402522028,5.70909668e-15
3.97455865e-05,0.545147662,0.23496939,9.0,0.0663539154,-0.00263530223,-0.00263530222,-3.60398742e-15
3.97485609e-05,0.545146239,0.234979966,9.0,0.066783011,0.00137955314,0.00137955313,1.927402e-15
3.97489176e-05,0.545146068,0.234981234,9.0,0.0672971996,0.000132052546,0.000132052545,1.83237792e-16
3.97491986e-05,0.545145934,0.234982233,9.0,0.0671535444,0.000142791313,0.000142791313,1.98150543e-16
3.97495558e-05,0.545145763,0.234983503,9.0,0.0671163661,0.000104198732,0.000104198731,1.44565727e-16
3.97499577e-05,0.545145571,0.234984932,9.0,0.0670768518,6.55586064e-05,6.55586062e-05,9.09372922e-17
3.97504594e-05,0.545145331,0.234986716,9.0,0.0670506606,3.810338e-05,3.81033799e-05,5.2845921e-17
3.97510746e-05,0.545145037,0.234988904,9.0,0.0670312908,1.90346201e-05,1.90346201e-05,2.63965713e-17
3.975187e-05,0.545144657,0.234991732,9.0,0.0670205366,7.62447135e-06,7.62447134e-06,1.05727101e-17
3.97527665e-05,0.545144228,0.234994919,9.0,0.0670152545,2.70370148e-06,2.70370147e-06,3.74907222e-18
3.97540264e-05,0.545143626,0.234999399,9.0,0.0670134486,4.60990493e-07,4.60990492e-07,6.39222109e-19
