 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 1.41280000e-02  1.41280000e-02  5.00000000e+00  5.20890449e-03  1.51870697e+00  8.76027214e-01  3.12572278e+00  4.10170896e-02 
 1.42280000e-02  1.42280000e-02  5.00000000e+00  4.66263125e-03  1.51852158e+00  8.75836062e-01  3.12534815e+00  4.05189243e-02 
 1.43280000e-02  1.43280000e-02  5.00000000e+00  4.09795674e-03  1.51834281e+00  8.75649061e-01  3.12481197e+00  3.98609550e-02 
 1.44280000e-02  1.44280000e-02  5.00000000e+00  3.51710946e-03  1.51817136e+00  8.75466948e-01  3.12411623e+00  3.90456610e-02 
 1.45280000e-02  1.45280000e-02  5.00000000e+00  2.92238177e-03  1.51800790e+00  8.75290442e-01  3.12326361e+00  3.80761885e-02 
 1.46280000e-02  1.46280000e-02  5.00000000e+00  2.31612076e-03  1.51785308e+00  8.75120241e-01  3.12225735e+00  3.69562462e-02 
 1.47280000e-02  1.47280000e-02  5.00000000e+00  1.70071909e-03  1.51770752e+00  8.74957017e-01  3.12110136e+00  3.56901853e-02 
 1.48280000e-02  1.48280000e-02  5.00000000e+00  1.07860545e-03  1.51757177e+00  8.74801416e-01  3.11980009e+00  3.42828908e-02 
 1.49280000e-02  1.49280000e-02  5.00000000e+00  4.52235051e-04  1.51744638e+00  8.74654055e-01  3.11835860e+00  3.27398572e-02 
 1.50280000e-02  1.50280000e-02  5.00000000e+00 -1.75920113e-04  1.51733184e+00  8.74515516e-01  3.11678250e+00  3.10670744e-02 
 1.51280000e-02  1.51280000e-02  5.00000000e+00 -8.03381001e-04  1.51722860e+00  8.74386350e-01  3.11507794e+00  2.92710989e-02 
 1.52280000e-02  1.52280000e-02  5.00000000e+00 -1.42767131e-03  1.51713707e+00  8.74267070e-01  3.11325158e+00  2.73589357e-02 
 1.53280000e-02  1.53280000e-02  5.00000000e+00 -2.04632726e-03  1.51705760e+00  8.74158148e-01  3.11131060e+00  2.53381049e-02 
 1.54280000e-02  1.54280000e-02  5.00000000e+00 -2.65690728e-03  1.51699051e+00  8.74060019e-01  3.10926258e+00  2.32165196e-02 
 1.55280000e-02  1.55280000e-02  5.00000000e+00 -3.25700171e-03  1.51693607e+00  8.73973072e-01  3.10711561e+00  2.10025486e-02 
 1.56280000e-02  1.56280000e-02  5.00000000e+00 -3.84424223e-03  1.51689448e+00  8.73897656e-01  3.10487811e+00  1.87048903e-02 
 1.57280000e-02  1.57280000e-02  5.00000000e+00 -4.41631129e-03  1.51686590e+00  8.73834071e-01  3.10255894e+00  1.63326321e-02 
 1.58280000e-02  1.58280000e-02  5.00000000e+00 -4.97095119e-03  1.51685046e+00  8.73782572e-01  3.10016723e+00  1.38951212e-02 
 1.59280000e-02  1.59280000e-02  5.00000000e+00 -5.50597301e-03  1.51684821e+00  8.73743365e-01  3.09771246e+00  1.14020209e-02 
 1.60280000e-02  1.60280000e-02  5.00000000e+00 -6.01926528e-03  1.51685916e+00  8.73716609e-01  3.09520432e+00  8.86317869e-03 
 1.61280000e-02  1.61280000e-02  5.00000000e+00 -6.50880225e-03  1.51688327e+00  8.73702412e-01  3.09265278e+00  6.28868016e-03 
 1.62280000e-02  1.62280000e-02  5.00000000e+00 -6.97265196e-03  1.51692044e+00  8.73700833e-01  3.09006793e+00  3.68871527e-03 
 1.63280000e-02  1.63280000e-02  5.00000000e+00 -7.40898379e-03  1.51697052e+00  8.73711881e-01  3.08746006e+00  1.07363030e-03 
