 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 5.37294840e-05  5.37294840e-05  4.21590923e-17  9.00000000e+00  2.01904514e-02  4.05574856e-06  6.60114491e-01  1.28334924e+00  8.99999914e+00  2.05025940e-02  1.65608131e-03 -5.62367573e-18 
 5.47294840e-05  5.47294840e-05  4.34254499e-17  9.00000000e+00  2.05477573e-02  4.19592768e-06  6.60114772e-01  1.28337456e+00  8.99999914e+00  2.08714732e-02  1.68569107e-03 -5.81804283e-18 
 5.57294840e-05  5.57294840e-05  4.35605128e-17  9.00000000e+00  2.09041193e-02  4.33801508e-06  6.60115056e-01  1.28339969e+00  8.99999914e+00  2.12396113e-02  1.71523429e-03 -6.01505557e-18 
 5.67294840e-05  5.67294840e-05  4.39054168e-17  9.00000000e+00  2.12595234e-02  4.48198452e-06  6.60115344e-01  1.28342465e+00  8.99999914e+00  2.16069937e-02  1.74470979e-03 -6.21467758e-18 
 5.77294840e-05  5.77294840e-05  4.51417258e-17  9.00000000e+00  2.16139557e-02  4.62780970e-06  6.60115636e-01  1.28344942e+00  8.99999914e+00  2.19736060e-02  1.77411642e-03 -6.41687236e-18 
 5.87294840e-05  5.87294840e-05  4.52278802e-17  9.00000000e+00  2.19674023e-02  4.77546422e-06  6.60115931e-01  1.28347400e+00  8.99999914e+00  2.23394337e-02  1.80345300e-03 -6.62160329e-18 
 5.97294840e-05  5.97294840e-05  4.55800422e-17  9.00000000e+00  2.23198492e-02  4.92492159e-06  6.60116230e-01  1.28349840e+00  8.99999914e+00  2.27044621e-02  1.83271839e-03 -6.82883365e-18 
 6.07294840e-05  6.07294840e-05  4.67845150e-17  9.00000000e+00  2.26712825e-02  5.07615524e-06  6.60116532e-01  1.28352261e+00  8.99999914e+00  2.30686770e-02  1.86191143e-03 -7.03852656e-18 
 6.17294840e-05  6.17294840e-05  4.68226047e-17  9.00000000e+00  2.30216884e-02  5.22913851e-06  6.60116838e-01  1.28354663e+00  8.99999914e+00  2.34320639e-02  1.89103096e-03 -7.25064508e-18 
 6.27294840e-05  6.27294840e-05  4.71822448e-17  9.00000000e+00  2.33710532e-02  5.38384469e-06  6.60117148e-01  1.28357046e+00  8.99999914e+00  2.37946085e-02  1.92007584e-03 -7.46515213e-18 
 6.37294840e-05  6.37294840e-05  4.83531312e-17  9.00000000e+00  2.37193631e-02  5.54024697e-06  6.60117460e-01  1.28359409e+00  8.99999914e+00  2.41562963e-02  1.94904491e-03 -7.68201052e-18 
 6.47294840e-05  6.47294840e-05  4.83440741e-17  9.00000000e+00  2.40666043e-02  5.69831847e-06  6.60117777e-01  1.28361752e+00  8.99999914e+00  2.45171131e-02  1.97793704e-03 -7.90118299e-18 
 6.57294840e-05  6.57294840e-05  4.87113595e-17  9.00000000e+00  2.44127633e-02  5.85803223e-06  6.60118096e-01  1.28364076e+00  8.99999914e+00  2.48770446e-02  2.00675109e-03 -8.12263215e-18 
 6.67294840e-05  6.67294840e-05  4.98469500e-17  9.00000000e+00  2.47578264e-02  6.01936125e-06  6.60118419e-01  1.28366380e+00  8.99999914e+00  2.52360766e-02  2.03548591e-03 -8.34632053e-18 
 6.77294840e-05  6.77294840e-05  4.97917358e-17  9.00000000e+00  2.51017800e-02  6.18227843e-06  6.60118744e-01  1.28368663e+00  8.99999914e+00  2.55941949e-02  2.06414037e-03 -8.57221057e-18 
 6.87294840e-05  6.87294840e-05  5.01667791e-17  9.00000000e+00  2.54446106e-02  6.34675664e-06  6.60119073e-01  1.28370926e+00  8.99999914e+00  2.59513853e-02  2.09271335e-03 -8.80026462e-18 
 6.97294840e-05  6.97294840e-05  5.12654082e-17  9.00000000e+00  2.57863047e-02  6.51276866e-06  6.60119405e-01  1.28373168e+00  8.99999914e+00  2.63076336e-02  2.12120370e-03 -9.03044493e-18 
 7.07294840e-05  7.07294840e-05  5.11650955e-17  9.00000000e+00  2.61268489e-02  6.68028722e-06  6.60119740e-01  1.28375390e+00  8.99999914e+00  2.66629259e-02  2.14961032e-03 -9.26271368e-18 
 7.17294840e-05  7.17294840e-05  5.15479542e-17  9.00000000e+00  2.64662297e-02  6.84928499e-06  6.60120078e-01  1.28377591e+00  8.99999914e+00  2.70172479e-02  2.17793208e-03 -9.49703298e-18 
 7.27294840e-05  7.27294840e-05  5.26080039e-17  9.00000000e+00  2.68044339e-02  7.01973461e-06  6.60120419e-01  1.28379770e+00  8.99999914e+00  2.73705858e-02  2.20616785e-03 -9.73336486e-18 
 7.37294840e-05  7.37294840e-05  5.24637174e-17  9.00000000e+00  2.71414481e-02  7.19160863e-06  6.60120763e-01  1.28381929e+00  8.99999914e+00  2.77229255e-02  2.23431653e-03 -9.97167126e-18 
 7.47294840e-05  7.47294840e-05  5.28543929e-17  9.00000000e+00  2.74772590e-02  7.36487957e-06  6.60121110e-01  1.28384065e+00  8.99999914e+00  2.80742531e-02  2.26237700e-03 -1.02119141e-17 
