time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00017672948,1.79177435,-9.0,-0.0609900177,-8.99999489,1.21879169,0.189684191,-6.4506799,-0.818515441
0.00017772948,1.79732195,-9.0,-0.0609611727,-8.99999494,1.22432906,0.193322486,-6.47495942,-0.818257484
0.00017872948,1.8027986,-9.0,-0.0613957035,-8.9999949,1.22979567,0.196889286,-6.49941885,-0.818415121
0.00017972948,1.80820407,-9.0,-0.0613757778,-8.99999495,1.23519132,0.20038439,-6.52323759,-0.818165522
0.00018072948,1.81353817,-9.0,-0.0618031099,-8.99999491,1.24051579,0.203807601,-6.54722563,-0.818316388
0.00018172948,1.81880066,-9.0,-0.0617918678,-8.99999496,1.24576887,0.207158723,-6.57059234,-0.818074916
0.00018272948,1.82399135,-9.0,-0.0622122197,-8.99999492,1.25095035,0.210437563,-6.59411807,-0.818219222
0.00018372948,1.82911004,-9.0,-0.0622094298,-8.99999497,1.25606004,0.213643932,-6.61704132,-0.817985648
0.00018472948,1.83415651,-9.0,-0.062623016,-8.99999493,1.26109772,0.216777643,-6.64011368,-0.818123604
0.00018572948,1.83913058,-9.0,-0.0626284506,-8.99999497,1.26606319,0.219838512,-6.66260187,-0.817897705
0.00018672948,1.84403204,-9.0,-0.0630354818,-8.99999494,1.27095627,0.222826357,-6.68522961,-0.818029513
0.00018772948,1.8488607,-9.0,-0.0630489176,-8.99999498,1.27577676,0.225741002,-6.707291,-0.81781107
0.00018872948,1.85361637,-9.0,-0.0634496004,-8.99999495,1.28052447,0.228582271,-6.7294827,-0.81793693
0.00018972948,1.85829886,-9.0,-0.063470818,-8.99999499,1.2851992,0.231349991,-6.75112537,-0.817725727
0.00019072948,1.86290799,-9.0,-0.0638653551,-8.99999496,1.28980079,0.234043993,-6.77288946,-0.817845836
0.00019172948,1.86744358,-9.0,-0.0638941392,-8.999995,1.29432903,0.236664111,-6.79412136,-0.817641662
0.00019272948,1.87190544,-9.0,-0.0642827294,-8.99999497,1.29878377,0.239210181,-6.81546609,-0.81775621
0.00019372948,1.87629341,-9.0,-0.064318869,-8.99999501,1.30316481,0.241682042,-6.83629499,-0.817558858
0.00019472948,1.8806073,-9.0,-0.0647017066,-8.99999498,1.30747199,0.244079538,-6.85722847,-0.817668033
0.00019572948,1.88484694,-9.0,-0.0647449949,-8.99999502,1.31170514,0.246402513,-6.87766201,-0.817477301
0.00019672948,1.88901218,-9.0,-0.0651222707,-8.99999499,1.31586409,0.248650816,-6.89819218,-0.817581286
0.00019772948,1.89310284,-9.0,-0.065172505,-8.99999503,1.31994867,0.250824298,-6.91823785,-0.817396976
0.00019872948,1.89711877,-9.0,-0.0655444054,-8.999995,1.32395873,0.252922813,-6.93837251,-0.817495949
0.00019972948,1.9010598,-9.0,-0.0656013874,-8.99999503,1.32789411,0.254946218,-6.95803766,-0.817317867
0.00020072948,1.90492578,-9.0,-0.0659680946,-8.99999501,1.33175464,0.256894374,-6.97778444,-0.817412004
0.00020172948,1.90871655,-9.0,-0.0660316302,-8.99999504,1.33554019,0.258767144,-6.99707627,-0.817239959
0.00020272948,1.91243198,-9.0,-0.0663933227,-8.99999502,1.33925059,0.260564393,-7.01644268,-0.817329431
0.00020372948,1.9160719,-9.0,-0.066463222,-8.99999505,1.34288571,0.262285992,-7.03536826,-0.817163238
