time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
8.72948e-06,0.0548214433,-9.0,-1.55293988,-8.99999431,2.66655587e-11,-0.791174098,-0.120767576,-0.808234107
9.72948e-06,0.0610940564,-9.0,-1.55293988,-8.99999431,3.4438119e-11,-0.791174098,-0.120767576,-0.808234107
1.072948e-05,0.0673642576,-9.0,-1.55293987,-8.99999431,4.3946069e-11,-0.791174098,-0.120767576,-0.808234107
1.172948e-05,0.0736317994,-9.0,-1.55293986,-8.99999431,5.55884228e-11,-0.791174098,-0.120767576,-0.808234107
1.272948e-05,0.0798964343,-9.0,-1.55293985,-8.99999431,6.9871442e-11,-0.791174098,-0.120767576,-0.808234107
1.372948e-05,0.086157915,-9.0,-1.55293984,-8.99999431,8.74431638e-11,-0.791174098,-0.120767576,-0.808234107
1.472948e-05,0.0924159944,-9.0,-1.55293982,-8.99999431,1.09122267e-10,-0.791174098,-0.120767576,-0.808234107
1.572948e-05,0.0986704253,-9.0,-1.5529398,-8.99999431,1.35955913e-10,-0.791174098,-0.120767576,-0.808234107
1.672948e-05,0.104920961,-9.0,-1.55293978,-8.99999431,1.69271597e-10,-0.791174098,-0.120767576,-0.808234107
1.772948e-05,0.111167354,-9.0,-1.55293974,-8.99999431,2.10757078e-10,-0.791174098,-0.120767577,-0.808234108
1.872948e-05,0.117409359,-9.0,-1.5529397,-8.99999431,2.62561861e-10,-0.791174098,-0.120767577,-0.808234108
1.972948e-05,0.123646729,-9.0,-1.55293965,-8.99999431,3.27412319e-10,-0.791174098,-0.120767577,-0.808234108
2.072948e-05,0.129879217,-9.0,-1.55293959,-8.99999431,4.08776568e-10,-0.791174098,-0.120767578,-0.808234108
2.172948e-05,0.136106578,-9.0,-1.5529395,-8.99999431,5.11053311e-10,-0.791174098,-0.120767578,-0.808234109
2.272948e-05,0.142328566,-9.0,-1.5529394,-8.99999431,6.39835407e-10,-0.791174098,-0.120767579,-0.808234109
2.372948e-05,0.148544935,-9.0,-1.55293927,-8.99999431,8.02217626e-10,-0.791174098,-0.12076758,-0.80823411
2.472948e-05,0.154755439,-9.0,-1.5529391,-8.99999431,1.00720332e-09,-0.791174098,-0.120767581,-0.808234111
2.572948e-05,0.160959834,-9.0,-1.55293888,-8.99999431,1.26621613e-09,-0.791174098,-0.120767582,-0.808234112
2.672948e-05,0.167157875,-9.0,-1.55293861,-8.99999431,1.59374147e-09,-0.791174098,-0.120767584,-0.808234113
