 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)        
 7.41002861e-01  7.41002861e-01  5.00000000e+00  4.27401604e+00  4.37777856e+00  8.02100005e-01  9.31459578e-02 -5.60048315e-02  4.30234932e+00 
 7.42002861e-01  7.42002861e-01  5.00000000e+00  4.27405689e+00  4.36871904e+00  7.53987099e-01  9.97843804e-02 -7.36150511e-04  4.26143551e+00 
 7.43002861e-01  7.43002861e-01  5.00000000e+00  4.27401745e+00  4.38139876e+00  8.01576416e-01  9.33746367e-02  4.10152366e-02  4.31583519e+00 
 7.44002861e-01  7.44002861e-01  5.00000000e+00  4.27405870e+00  4.36966004e+00  7.53387569e-01  1.00082868e-01  9.54196076e-02  4.27399878e+00 
 7.45002861e-01  7.45002861e-01  5.00000000e+00  4.27401859e+00  4.38487473e+00  8.01119104e-01  9.35605829e-02  1.36133530e-01  4.32775024e+00 
 7.46002861e-01  7.46002861e-01  5.00000000e+00  4.27406006e+00  4.37180038e+00  7.52903953e-01  1.00303768e-01  1.89657207e-01  4.28519809e+00 
 7.47002861e-01  7.47002861e-01  5.00000000e+00  4.27401950e+00  4.38830766e+00  8.00719168e-01  9.37086498e-02  2.29391645e-01  4.33839225e+00 
 7.48002861e-01  7.48002861e-01  5.00000000e+00  4.27406121e+00  4.37381235e+00  7.52469822e-01  1.00492029e-01  2.82057746e-01  4.29520678e+00 
 7.49002861e-01  7.49002861e-01  5.00000000e+00  4.27402021e+00  4.39165790e+00  8.00367371e-01  9.38244126e-02  3.20830712e-01  4.34792460e+00 
 7.50002861e-01  7.50002861e-01  5.00000000e+00  4.27406219e+00  4.37571334e+00  7.52079016e-01  1.00651097e-01  3.72659839e-01  4.30417793e+00 
 7.51002861e-01  7.51002861e-01  5.00000000e+00  4.27402075e+00  4.39491824e+00  8.00056758e-01  9.39121956e-02  4.10489840e-01  4.35648820e+00 
 7.52002861e-01  7.52002861e-01  5.00000000e+00  4.27406302e+00  4.37751087e+00  7.51724939e-01  1.00785129e-01  4.61502007e-01  4.31224108e+00 
 7.53002861e-01  7.53002861e-01  5.00000000e+00  4.27402117e+00  4.39807707e+00  7.99775691e-01  9.39805292e-02  4.98411376e-01  4.36419185e+00 
 7.54002861e-01  7.54002861e-01  5.00000000e+00  4.27406511e+00  4.38224663e+00  7.51161303e-01  1.01119061e-01  5.48837239e-01  4.31905190e+00 
 7.55002861e-01  7.55002861e-01  5.00000000e+00  4.27402255e+00  4.39719170e+00  7.99298406e-01  9.42100866e-02  5.84796447e-01  4.37030815e+00 
 7.55127861e-01  7.55127861e-01  5.00000000e+00  4.27461223e+00  4.38168995e+00  7.50330752e-01  1.89009047e-01  6.84774653e-01  4.31662789e+00 
 7.55308701e-01  7.55308701e-01  5.00000000e+00  4.27456467e+00  4.37989061e+00  7.50651677e-01  1.81443881e-01  6.84702571e-01  4.31017145e+00 
 7.55418847e-01  7.55418847e-01  5.00000000e+00  4.27453641e+00  4.37883569e+00  7.50773542e-01  1.76939807e-01  6.84762381e-01  4.30619762e+00 
 7.55522603e-01  7.55522603e-01  5.00000000e+00  4.27450871e+00  4.37790376e+00  7.51039359e-01  1.72523057e-01  6.84644796e-01  4.30263303e+00 
 7.55730114e-01  7.55730114e-01  5.00000000e+00  4.27445439e+00  4.37608348e+00  7.51434392e-01  1.63851546e-01  6.84572002e-01  4.29546436e+00 
 7.56145137e-01  7.56145137e-01  5.00000000e+00  4.27433752e+00  4.37325382e+00  7.53445060e-01  1.45110496e-01  6.83034848e-01  4.28310833e+00 
 7.56534497e-01  7.56534497e-01  5.00000000e+00  4.27632931e+00  4.27388202e+00 -3.43603995e+00  4.53152852e-01  9.40510911e-01  7.12918527e-02 
 7.56813649e-01  7.56813649e-01  5.00000000e+00  4.27687193e+00  4.27388227e+00 -3.41325503e+00  5.33149437e-01  9.37279962e-01  7.13325108e-02 
 7.57072777e-01  7.57072777e-01  5.00000000e+00  4.27737589e+00  4.27388328e+00 -3.39203100e+00  6.05805023e-01  9.34225876e-01  7.14988842e-02 
 7.57396762e-01  7.57396762e-01  5.00000000e+00  4.27800606e+00  4.27388368e+00 -3.36571202e+00  6.94808839e-01  9.30619768e-01  7.15641557e-02 
 7.58044734e-01  7.58044734e-01  5.00000000e+00  4.27923458e+00  4.27388526e+00 -3.31319453e+00  8.66229491e-01  9.23421954e-01  7.18212498e-02 
 7.59044734e-01  7.59044734e-01  5.00000000e+00  4.28113477e+00  4.27388730e+00 -3.23285115e+00  1.11518288e+00  9.13157185e-01  7.21547320e-02 
 7.60044734e-01  7.60044734e-01  5.00000000e+00  4.28307229e+00  4.27389035e+00 -3.15311708e+00  1.34595398e+00  9.03460597e-01  7.26529816e-02 
 7.61044734e-01  7.61044734e-01  5.00000000e+00  4.28501229e+00  4.27389291e+00 -3.07422887e+00  1.56015575e+00  8.94574318e-01  7.30724002e-02 
 7.62044734e-01  7.62044734e-01  5.00000000e+00  4.28694975e+00  4.27389642e+00 -2.99594739e+00  1.75872553e+00  8.86166923e-01  7.36450907e-02 
 7.63044734e-01  7.63044734e-01  5.00000000e+00  4.28888678e+00  4.27389931e+00 -2.91851930e+00  1.94308317e+00  8.78482490e-01  7.41173467e-02 
 7.64044734e-01  7.64044734e-01  5.00000000e+00  4.29082064e+00  4.27390320e+00 -2.84167286e+00  2.11398912e+00  8.71191632e-01  7.47539598e-02 
 7.65044734e-01  7.65044734e-01  5.00000000e+00  4.29275407e+00  4.27390635e+00 -2.76568800e+00  2.27270737e+00  8.64548256e-01  7.52680282e-02 
 7.66044734e-01  7.66044734e-01  5.00000000e+00  4.29468385e+00  4.27391058e+00 -2.69025797e+00  2.41984625e+00  8.58224399e-01  7.59594416e-02 
 7.67044734e-01  7.67044734e-01  5.00000000e+00  4.29661322e+00  4.27391392e+00 -2.61569998e+00  2.55653641e+00  8.52482950e-01  7.65040943e-02 
 7.68044734e-01  7.68044734e-01  5.00000000e+00  4.29853840e+00  4.27391843e+00 -2.54166824e+00  2.68325502e+00  8.46996671e-01  7.72410188e-02 
 7.69044734e-01  7.69044734e-01  5.00000000e+00  4.30046318e+00  4.27392189e+00 -2.46852127e+00  2.80101873e+00  8.42036663e-01  7.78048775e-02 
 7.70044734e-01  7.70044734e-01  5.00000000e+00  4.30238315e+00  4.27392662e+00 -2.39587005e+00  2.91019157e+00  8.37275861e-01  7.85780008e-02 
 7.71044734e-01  7.71044734e-01  5.00000000e+00  4.30430276e+00  4.27393013e+00 -2.32411848e+00  3.01169274e+00  8.32992886e-01  7.91497448e-02 
 7.72044734e-01  7.72044734e-01  5.00000000e+00  4.30621683e+00  4.27393503e+00 -2.25283018e+00  3.10578872e+00  8.28860410e-01  7.99499031e-02 
 7.73044734e-01  7.73044734e-01  5.00000000e+00  4.30813059e+00  4.27393852e+00 -2.18245845e+00  3.19331539e+00  8.25163939e-01  8.05184992e-02 
 7.74044734e-01  7.74044734e-01  5.00000000e+00  4.31003796e+00  4.27394353e+00 -2.11251546e+00  3.27445506e+00  8.21575555e-01  8.13368555e-02 
 7.75044734e-01  7.75044734e-01  5.00000000e+00  4.31194510e+00  4.27394694e+00 -2.04350780e+00  3.34997246e+00  8.18387067e-01  8.18917963e-02 
 7.76044734e-01  7.76044734e-01  5.00000000e+00  4.31384490e+00  4.27395202e+00 -1.97489235e+00  3.41997727e+00  8.15269722e-01  8.27200162e-02 
 7.77044734e-01  7.77044734e-01  5.00000000e+00  4.31574454e+00  4.27395528e+00 -1.90723256e+00  3.48517344e+00  8.12521098e-01  8.32515535e-02 
 7.78044734e-01  7.78044734e-01  5.00000000e+00  4.31763575e+00  4.27396037e+00 -1.83992652e+00  3.54560793e+00  8.09811429e-01  8.40819668e-02 
 7.79044734e-01  7.79044734e-01  5.00000000e+00  4.31952691e+00  4.27396344e+00 -1.77359775e+00  3.60193282e+00  8.07443572e-01  8.45813244e-02 
 7.80044734e-01  7.80044734e-01  5.00000000e+00  4.32140839e+00  4.27396850e+00 -1.70758256e+00  3.65414094e+00  8.05086623e-01  8.54070636e-02 
 7.81044734e-01  7.81044734e-01  5.00000000e+00  4.32328995e+00  4.27397132e+00 -1.64256716e+00  3.70284007e+00  8.03048264e-01  8.58666183e-02 
 7.82044734e-01  7.82044734e-01  5.00000000e+00  4.32516043e+00  4.27397633e+00 -1.57782367e+00  3.74797629e+00  8.00996377e-01  8.66817246e-02 
 7.83044734e-01  7.83044734e-01  5.00000000e+00  4.32703116e+00  4.27397886e+00 -1.51410306e+00  3.79011956e+00  7.99243052e-01  8.70951427e-02 
 7.84044734e-01  7.84044734e-01  5.00000000e+00  4.32888920e+00  4.27398377e+00 -1.45061153e+00  3.82917560e+00  7.97454909e-01  8.78946349e-02 
 7.85044734e-01  7.85044734e-01  5.00000000e+00  4.33074773e+00  4.27398600e+00 -1.38816615e+00  3.86568212e+00  7.95948064e-01  8.82569563e-02 
 7.86044734e-01  7.86044734e-01  5.00000000e+00  4.33259177e+00  4.27399079e+00 -1.32590622e+00  3.89950991e+00  7.94387856e-01  8.90368591e-02 
 7.87044734e-01  7.87044734e-01  5.00000000e+00  4.33443658e+00  4.27399268e+00 -1.26471547e+00  3.93116921e+00  7.93094071e-01  8.93445247e-02 
 7.88044734e-01  7.88044734e-01  5.00000000e+00  4.33626488e+00  4.27399733e+00 -1.20366616e+00  3.96050062e+00  7.91730774e-01  9.01018568e-02 
 7.89044734e-01  7.89044734e-01  5.00000000e+00  4.33809431e+00  4.27399887e+00 -1.14370851e+00  3.98799093e+00  7.90621096e-01  9.03526786e-02 
 7.90044734e-01  7.90044734e-01  5.00000000e+00  4.33990500e+00  4.27400338e+00 -1.08384834e+00  4.01345464e+00  7.89427842e-01  9.10854042e-02 
 7.91044734e-01  7.91044734e-01  5.00000000e+00  4.34171726e+00  4.27400456e+00 -1.02510135e+00  4.03735856e+00  7.88477192e-01  9.12784842e-02 
 7.92044734e-01  7.92044734e-01  5.00000000e+00  4.34350830e+00  4.27400891e+00 -9.66408380e-01  4.05949462e+00  7.87430724e-01  9.19854333e-02 
 7.93044734e-01  7.93044734e-01  5.00000000e+00  4.34530147e+00  4.27400974e+00 -9.08848907e-01  4.08031259e+00  7.86617393e-01  9.21210379e-02 
 7.94044734e-01  7.94044734e-01  5.00000000e+00  4.34707071e+00  4.27401393e+00 -8.51300884e-01  4.09958486e+00  7.85697585e-01  9.28018042e-02 
 7.95044734e-01  7.95044734e-01  5.00000000e+00  4.34884276e+00  4.27401441e+00 -7.94905210e-01  4.11774672e+00  7.85002787e-01  9.28812073e-02 
 7.96044734e-01  7.96044734e-01  5.00000000e+00  4.35058792e+00  4.27401844e+00 -7.38479672e-01  4.13455359e+00  7.84192235e-01  9.35360311e-02 
 7.97044734e-01  7.97044734e-01  5.00000000e+00  4.35233674e+00  4.27401860e+00 -6.83223698e-01  4.15042848e+00  7.83599720e-01  9.35613376e-02 
 7.98044734e-01  7.98044734e-01  5.00000000e+00  4.35405546e+00  4.27402247e+00 -6.27898111e-01  4.16511212e+00  7.82883377e-01  9.41909833e-02 
 7.99044734e-01  7.99044734e-01  5.00000000e+00  4.35577887e+00  4.27402231e+00 -5.73757541e-01  4.17901703e+00  7.82379097e-01  9.41649463e-02 
 8.00044734e-01  8.00044734e-01  5.00000000e+00  4.35746874e+00  4.27402603e+00 -5.19509422e-01  4.19187123e+00  7.81743960e-01  9.47705816e-02 
 8.01044734e-01  8.01044734e-01  5.00000000e+00  4.35916453e+00  4.27402558e+00 -4.66459943e-01  4.20407834e+00  7.81315777e-01  9.46964228e-02 
 8.02044734e-01  8.02044734e-01  5.00000000e+00  4.36082314e+00  4.27402916e+00 -4.13266969e-01  4.21535534e+00  7.80750615e-01  9.52795055e-02 
 8.03044734e-01  8.03044734e-01  5.00000000e+00  4.36248912e+00  4.27402843e+00 -3.61284418e-01  4.22609831e+00  7.80388044e-01  9.51607503e-02 
 8.04044734e-01  8.04044734e-01  5.00000000e+00  4.36411409e+00  4.27403189e+00 -3.09124525e-01  4.23601464e+00  7.79883165e-01  9.57229272e-02 
 8.05044734e-01  8.05044734e-01  5.00000000e+00  4.36574814e+00  4.27403091e+00 -2.58185025e-01  4.24549404e+00  7.79577157e-01  9.55632577e-02 
 8.06044734e-01  8.06044734e-01  5.00000000e+00  4.36733717e+00  4.27403425e+00 -2.07036490e-01  4.25423555e+00  7.79124198e-01  9.61062781e-02 
 8.07044734e-01  8.07044734e-01  5.00000000e+00  4.36893728e+00  4.27403304e+00 -1.57116570e-01  4.26262351e+00  7.78866946e-01  9.59094104e-02 
 8.08044734e-01  8.08044734e-01  5.00000000e+00  4.37048823e+00  4.27403627e+00 -1.06958076e-01  4.27034971e+00  7.78458696e-01  9.64350548e-02 
 8.09044734e-01  8.09044734e-01  5.00000000e+00  4.37205253e+00  4.27403485e+00 -5.80347603e-02  4.27779395e+00  7.78243470e-01  9.62046392e-02 
 8.10044734e-01  8.10044734e-01  5.00000000e+00  4.37356344e+00  4.27403799e+00 -8.84543775e-03  4.28464170e+00  7.77873718e-01  9.67146635e-02 
 8.11044734e-01  8.11044734e-01  5.00000000e+00  4.37509028e+00  4.27403639e+00  3.91036848e-02  4.29126897e+00  7.77694721e-01  9.64542093e-02 
 8.12044734e-01  8.12044734e-01  5.00000000e+00  4.37655944e+00  4.27403944e+00  8.73442206e-02  4.29735574e+00  7.77358121e-01  9.69503022e-02 
 8.13044734e-01  8.13044734e-01  5.00000000e+00  4.37804739e+00  4.27403768e+00  1.34340956e-01  4.30327482e+00  7.77210363e-01  9.66631232e-02 
 8.14044734e-01  8.14044734e-01  5.00000000e+00  4.37947335e+00  4.27404065e+00  1.81652588e-01  4.30870139e+00  7.76902314e-01  9.71468775e-02 
 8.15044734e-01  8.15044734e-01  5.00000000e+00  4.38092127e+00  4.27403874e+00  2.27718111e-01  4.31400562e+00  7.76781503e-01  9.68360567e-02 
 8.16044734e-01  8.16044734e-01  5.00000000e+00  4.38230291e+00  4.27404165e+00  2.74120214e-01  4.31885850e+00  7.76498051e-01  9.73089506e-02 
 8.17044734e-01  8.17044734e-01  5.00000000e+00  4.38370993e+00  4.27403961e+00  3.19275065e-01  4.32362801e+00  7.76400493e-01  9.69773258e-02 
 8.18044734e-01  8.18044734e-01  5.00000000e+00  4.38504639e+00  4.27404246e+00  3.64786529e-01  4.32798138e+00  7.76138205e-01  9.74407425e-02 
 8.19044734e-01  8.19044734e-01  5.00000000e+00  4.38641181e+00  4.27404031e+00  4.09050776e-01  4.33228448e+00  7.76060508e-01  9.70910731e-02 
 8.20044734e-01  8.20044734e-01  5.00000000e+00  4.38770170e+00  4.27404312e+00  4.53690907e-01  4.33619940e+00  7.75815235e-01  9.75472415e-02 
 8.21044734e-01  8.21044734e-01  5.00000000e+00  4.38902010e+00  4.27404090e+00  4.97089235e-01  4.34008007e+00  7.75747903e-01  9.71875187e-02 
 8.22044734e-01  8.22044734e-01  5.00000000e+00  4.39023483e+00  4.27404386e+00  5.40904644e-01  4.34353045e+00  7.75481101e-01  9.76673743e-02 
 8.23044734e-01  8.23044734e-01  5.00000000e+00  4.39119683e+00  4.27404389e+00  5.83821242e-01  4.34614716e+00  7.74981000e-01  9.76730765e-02 
 8.24044734e-01  8.24044734e-01  5.00000000e+00  4.39046562e+00  4.27405975e+00  6.28859686e-01  4.34415891e+00  7.72425178e-01  1.00248781e-01 
 8.24169734e-01  8.24169734e-01  5.00000000e+00  4.39011209e+00  4.27406303e+00  6.34661675e-01  4.34313211e+00  7.71740336e-01  1.00780677e-01 
 8.24419734e-01  8.24419734e-01  5.00000000e+00  4.38887621e+00  4.27407847e+00  6.47689777e-01  4.33959942e+00  7.69388015e-01  1.03288165e-01 
 8.24482234e-01  8.24482234e-01  5.00000000e+00  4.38839008e+00  4.27408511e+00  6.51389248e-01  4.33817625e+00  7.68479695e-01  1.04365322e-01 
 8.24607234e-01  8.24607234e-01  5.00000000e+00  4.38698987e+00  4.27410882e+00  6.60469394e-01  4.33398234e+00  7.65616232e-01  1.08208499e-01 
 8.24638484e-01  8.24638484e-01  5.00000000e+00  4.38639297e+00  4.27412176e+00  6.63872626e-01  4.33214805e+00  7.64260671e-01  1.10305929e-01 
 8.24639682e-01  8.24639682e-01  5.00000000e+00  4.38438100e+00  4.27419483e+00  6.75741771e-01  4.32574814e+00  7.57891918e-01  1.22125234e-01 
 8.24639719e-01  8.24639719e-01  5.00000000e+00  4.38426409e+00  4.27419844e+00  6.76326818e-01  4.32536601e+00  7.57510781e-01  1.22708724e-01 
 8.24639794e-01  8.24639794e-01  5.00000000e+00  4.38396704e+00  4.27420753e+00  6.77797689e-01  4.32439187e+00  7.56538701e-01  1.24176483e-01 
 8.24639813e-01  8.24639813e-01  5.00000000e+00  4.38384760e+00  4.27421087e+00  6.78337407e-01  4.32399391e+00  7.56141287e-01  1.24715423e-01 
 8.24639850e-01  8.24639850e-01  5.00000000e+00  4.38357627e+00  4.27421873e+00  6.79606965e-01  4.32309357e+00  7.55242057e-01  1.25983426e-01 
 8.24639925e-01  8.24639925e-01  5.00000000e+00  4.38214580e+00  4.27425567e+00  6.85566746e-01  4.31822051e+00  7.50371611e-01  1.31940105e-01 
 8.24639927e-01  8.24639927e-01  5.00000000e+00  4.38208652e+00  4.27425711e+00  6.85799762e-01  4.31801479e+00  7.50165950e-01  1.32173049e-01 
 8.24639930e-01  8.24639930e-01  5.00000000e+00  4.38196080e+00  4.27426012e+00  6.86284262e-01  4.31757722e+00  7.49728526e-01  1.32657404e-01 
 8.24639937e-01  8.24639937e-01  5.00000000e+00  4.38167607e+00  4.27426680e+00  6.87360570e-01  4.31658297e+00  7.48734557e-01  1.33733425e-01 
 8.24639951e-01  8.24639951e-01  5.00000000e+00  4.38084724e+00  4.27428509e+00  6.90307086e-01  4.31363083e+00  7.45783040e-01  1.36679367e-01 
 8.24639964e-01  8.24639964e-01  5.00000000e+00  4.27475047e+00  4.27524266e+00  8.41644973e-01  2.10926073e-01 -3.35691904e+00  2.88017630e-01 
 8.24639974e-01  8.24639974e-01  5.00000000e+00  4.27420994e+00  4.27649099e+00  1.03075770e+00  1.24564543e-01 -3.44327977e+00  4.77133192e-01 
 8.24639982e-01  8.24639982e-01  5.00000000e+00  4.27429318e+00  4.27527368e+00  8.46450287e-01  1.37981205e-01 -3.42986244e+00  2.92828446e-01 
 8.24639993e-01  8.24639993e-01  5.00000000e+00  4.27406752e+00  4.27647301e+00  1.02809192e+00  1.01510458e-01 -3.46633232e+00  4.74473176e-01 
 8.24640009e-01  8.24640009e-01  5.00000000e+00  4.27416366e+00  4.27529566e+00  8.49846401e-01  1.17087562e-01 -3.45075388e+00  2.96232804e-01 
 8.24640033e-01  8.24640033e-01  5.00000000e+00  4.27395770e+00  4.27646994e+00  1.02762777e+00  8.36469095e-02 -3.48419255e+00  4.74021432e-01 
 8.24640073e-01  8.24640073e-01  5.00000000e+00  4.27405769e+00  4.27531223e+00  8.52393993e-01  9.99142275e-02 -3.46792197e+00  2.98800001e-01 
 8.24640151e-01  8.24640151e-01  5.00000000e+00  4.27386032e+00  4.27647978e+00  1.02904820e+00  6.77428247e-02 -3.50008694e+00  4.75478094e-01 
 8.24640307e-01  8.24640307e-01  5.00000000e+00  4.27397267e+00  4.27532923e+00  8.54952122e-01  8.60855821e-02 -3.48173140e+00  3.01429823e-01 
 8.24640511e-01  8.24640511e-01  5.00000000e+00  4.27381220e+00  4.27649045e+00  1.03051540e+00  5.98624542e-02 -3.50793773e+00  4.77055567e-01 
 8.24640773e-01  8.24640773e-01  5.00000000e+00  4.27395550e+00  4.27530912e+00  8.55720115e-01  8.33524783e-02 -3.48442628e+00  3.02340297e-01 
 8.24641126e-01  8.24641126e-01  5.00000000e+00  4.27380783e+00  4.27646566e+00  1.03057457e+00  5.92145317e-02 -3.50853512e+00  4.77303094e-01 
 8.24641802e-01  8.24641802e-01  5.00000000e+00  4.27395480e+00  4.27531288e+00  8.55797095e-01  8.32423341e-02 -3.48445179e+00  3.02732675e-01 
 8.24643155e-01  8.24643155e-01  5.00000000e+00  4.27380796e+00  4.27646944e+00  1.03051300e+00  5.92351077e-02 -3.50834786e+00  4.77862616e-01 
 8.24645859e-01  8.24645859e-01  5.00000000e+00  4.27395477e+00  4.27532090e+00  8.55766433e-01  8.32363194e-02 -3.48412446e+00  3.03944046e-01 
 8.24651268e-01  8.24651268e-01  5.00000000e+00  4.27380800e+00  4.27648516e+00  1.03040565e+00  5.92409964e-02 -3.50767531e+00  4.80238703e-01 
 8.24662086e-01  8.24662086e-01  5.00000000e+00  4.27395479e+00  4.27535246e+00  8.55574318e-01  8.32398578e-02 -3.48278768e+00  3.08716280e-01 
 8.24683723e-01  8.24683723e-01  5.00000000e+00  4.27380807e+00  4.27654819e+00  1.03001040e+00  5.92522060e-02 -3.50499796e+00  4.89762070e-01 
 8.24726995e-01  8.24726995e-01  5.00000000e+00  4.27395492e+00  4.27547849e+00  8.54790969e-01  8.32603331e-02 -3.47743633e+00  3.27729900e-01 
 8.24813540e-01  8.24813540e-01  5.00000000e+00  4.27380832e+00  4.27679999e+00  1.02844701e+00  5.92943353e-02 -3.49429969e+00  5.27632135e-01 
 8.24986630e-01  8.24986630e-01  5.00000000e+00  4.27395543e+00  4.27598093e+00  8.51690044e-01  8.33447947e-02 -3.45606196e+00  4.02858667e-01 
 8.25332809e-01  8.25332809e-01  5.00000000e+00  4.27380937e+00  4.27780112e+00  1.02234076e+00  5.94660584e-02 -3.45163746e+00  6.75473442e-01 
 8.26025169e-01  8.26025169e-01  5.00000000e+00  4.27395760e+00  4.27796508e+00  8.39852919e-01  8.36986878e-02 -3.37108298e+00  6.89157756e-01 
 8.27025169e-01  8.27025169e-01  5.00000000e+00  4.27381311e+00  4.28104299e+00  1.00395135e+00  6.00768007e-02 -3.31402250e+00  1.11923774e+00 
 8.28025169e-01  8.28025169e-01  5.00000000e+00  4.27396263e+00  4.28174048e+00  8.19404247e-01  8.45202390e-02 -3.20967725e+00  1.18142511e+00 
 8.29025169e-01  8.29025169e-01  5.00000000e+00  4.27381847e+00  4.28501179e+00  9.84889233e-01  6.09558204e-02 -3.15411306e+00  1.57581140e+00 
 8.30025169e-01  8.30025169e-01  5.00000000e+00  4.27396868e+00  4.28550829e+00  8.01694469e-01  8.55069624e-02 -3.05119970e+00  1.60497799e+00 
 8.31025169e-01  8.31025169e-01  5.00000000e+00  4.27382464e+00  4.28898853e+00  9.68381250e-01  6.19658815e-02 -2.99713757e+00  1.96870243e+00 
 8.32025169e-01  8.32025169e-01  5.00000000e+00  4.27397547e+00  4.28925072e+00  7.86359821e-01  8.66131631e-02 -2.89563937e+00  1.96950345e+00 
 8.33025169e-01  8.33025169e-01  5.00000000e+00  4.27383147e+00  4.29297213e+00  9.54085754e-01  6.30858134e-02 -2.84306078e+00  2.30688402e+00 
 8.34025169e-01  8.34025169e-01  5.00000000e+00  4.27398287e+00  4.29296365e+00  7.73081854e-01  8.78187034e-02 -2.74296032e+00  2.28331651e+00 
 8.35025169e-01  8.35025169e-01  5.00000000e+00  4.27383886e+00  4.29696308e+00  9.41707053e-01  6.42954393e-02 -2.69184715e+00  2.59806256e+00 
 8.36025169e-01  8.36025169e-01  5.00000000e+00  4.27399075e+00  4.29664234e+00  7.61584981e-01  8.91030734e-02 -2.59312769e+00  2.55355848e+00 
 8.37025169e-01  8.37025169e-01  5.00000000e+00  4.27384667e+00  4.30096170e+00  9.30989207e-01  6.55741609e-02 -2.54346222e+00  2.84885666e+00 
 8.38025169e-01  8.38025169e-01  5.00000000e+00  4.27399900e+00  4.30028129e+00  7.51630516e-01  9.04455948e-02 -2.44610741e+00  2.78636259e+00 
 8.39025169e-01  8.39025169e-01  5.00000000e+00  4.27385478e+00  4.30496803e+00  9.21710507e-01  6.69012956e-02 -2.39787228e+00  3.06495068e+00 
 8.40025169e-01  8.40025169e-01  5.00000000e+00  4.27400748e+00  4.30387413e+00  7.43011594e-01  9.18258038e-02 -2.30186591e+00  2.98699628e+00 
 8.41025169e-01  8.41025169e-01  5.00000000e+00  4.27386306e+00  4.30898165e+00  9.13678781e-01  6.82564685e-02 -2.25504396e+00  3.25122660e+00 
 8.42025169e-01  8.42025169e-01  5.00000000e+00  4.27401607e+00  4.30741354e+00  7.35548830e-01  9.32238637e-02 -2.16036958e+00  3.15998340e+00 
 8.43025169e-01  8.43025169e-01  5.00000000e+00  4.27387139e+00  4.31300153e+00  9.06727377e-01  6.96200298e-02 -2.11494382e+00  3.41187723e+00 
 8.44025169e-01  8.44025169e-01  5.00000000e+00  4.27402466e+00  4.31089116e+00  7.29086611e-01  9.46209843e-02 -2.02158445e+00  3.30920915e+00 
 8.45025169e-01  8.45025169e-01  5.00000000e+00  4.27387967e+00  4.31702574e+00  9.00711719e-01  7.09734718e-02 -1.97753791e+00  3.55050344e+00 
 8.46025169e-01  8.46025169e-01  5.00000000e+00  4.27403314e+00  4.31429756e+00  7.23489917e-01  9.59998206e-02 -1.88547575e+00  3.43801017e+00 
 8.47025169e-01  8.47025169e-01  5.00000000e+00  4.27388778e+00  4.32105121e+00  8.95506364e-01  7.22998230e-02 -1.84279145e+00  3.67019763e+00 
 8.48025169e-01  8.48025169e-01  5.00000000e+00  4.27404142e+00  4.31762228e+00  7.18641591e-01  9.73448276e-02 -1.75200761e+00  3.54925187e+00 
 8.49025169e-01  8.49025169e-01  5.00000000e+00  4.27389564e+00  4.32507339e+00  8.91002449e-01  7.35839938e-02 -1.71066843e+00  3.77361540e+00 
 8.50025169e-01  8.50025169e-01  5.00000000e+00  4.27404940e+00  4.32085394e+00  7.14439991e-01  9.86425463e-02 -1.62114275e+00  3.64539485e+00 
 8.51025169e-01  8.51025169e-01  5.00000000e+00  4.27390316e+00  4.32908591e+00  8.87105498e-01  7.48130547e-02 -1.58113142e+00  3.86303701e+00 
 8.52025169e-01  8.52025169e-01  5.00000000e+00  4.27405703e+00  4.32398054e+00  7.10796960e-01  9.98818038e-02 -1.49284234e+00  3.72855188e+00 
 8.53025169e-01  8.53025169e-01  5.00000000e+00  4.27391028e+00  4.33308026e+00  8.83733517e-01  7.59764297e-02 -1.45414138e+00  3.94042021e+00 
 8.54025169e-01  8.54025169e-01  5.00000000e+00  4.27406425e+00  4.32698982e+00  7.07636081e-01  1.01053812e-01 -1.36706593e+00  3.80053686e+00 
 8.55025169e-01  8.55025169e-01  5.00000000e+00  4.27391695e+00  4.33704562e+00  8.80815349e-01  7.70659935e-02 -1.32965757e+00  4.00744554e+00 
 8.56025169e-01  8.56025169e-01  5.00000000e+00  4.27407102e+00  4.32986990e+00  7.04891168e-01  1.02152161e-01 -1.24377150e+00  3.86290685e+00 
 8.57025169e-01  8.57025169e-01  5.00000000e+00  4.27392309e+00  4.34392835e+00  8.78392094e-01  7.80011864e-02 -1.20771217e+00  4.06576650e+00 
 8.58025169e-01  8.58025169e-01  5.00000000e+00  4.27407745e+00  4.33153100e+00  7.02450988e-01  1.03195806e-01 -1.12289185e+00  3.91711379e+00 
 8.59025169e-01  8.59025169e-01  5.00000000e+00  4.27392867e+00  4.34843515e+00  8.76227142e-01  7.89109798e-02 -1.08812915e+00  4.11636235e+00 
 8.60025169e-01  8.60025169e-01  5.00000000e+00  4.27408333e+00  4.33369082e+00  7.00349101e-01  1.04150184e-01 -1.00441541e+00  3.96418710e+00 
 8.61025169e-01  8.61025169e-01  5.00000000e+00  4.27393370e+00  4.35301914e+00  8.74360798e-01  7.97322776e-02 -9.70925441e-01  4.16034905e+00 
 8.62025169e-01  8.62025169e-01  5.00000000e+00  4.27408875e+00  4.33552839e+00  6.98506419e-01  1.05029690e-01 -8.88281809e-01  4.00510515e+00 
