 time            time            v(OUT_B)        v(OUT_1)        v(OUT_2)        v(OUT_3)       
 2.52856984e+01  2.52856984e+01  5.02389970e-02  8.79000910e-01  2.18502473e-01  6.83852335e-02 
 2.52876984e+01  2.52876984e+01  4.88047254e-02  1.06837086e+00  2.30596569e-01  6.94322523e-02 
 2.52896984e+01  2.52896984e+01  4.89508623e-02  1.36057123e+00  2.44141881e-01  7.05138671e-02 
 2.52916984e+01  2.52916984e+01  4.76401135e-02  1.87029661e+00  2.59432285e-01  7.16459894e-02 
 2.52936984e+01  2.52936984e+01  4.78642359e-02  2.97914124e+00  2.76805824e-01  7.28173164e-02 
 2.52956984e+01  2.52956984e+01  4.66589037e-02  7.20085068e+00  2.96737026e-01  7.40445629e-02 
 2.52976984e+01  2.52976984e+01  4.69503351e-02  1.14999890e+01  3.19808390e-01  7.53164022e-02 
 2.52987984e+01  2.52987984e+01  4.60084854e-02  1.15000382e+01  3.34128729e-01  7.60447515e-02 
 2.52998472e+01  2.52998472e+01  4.65221500e-02  1.14999890e+01  3.49037869e-01  7.67480697e-02 
 2.53007998e+01  2.53007998e+01  4.56346062e-02  1.15000382e+01  3.63806505e-01  7.74078668e-02 
 2.53027051e+01  2.53027051e+01  4.60145665e-02  1.14999891e+01  3.97466753e-01  7.87577160e-02 
 2.53047051e+01  2.53047051e+01  4.49980532e-02  1.15000382e+01  4.40312849e-01  8.02451085e-02 
 2.53067051e+01  2.53067051e+01  4.54118731e-02  1.14999891e+01  4.93575837e-01  8.17930472e-02 
 2.53087051e+01  2.53087051e+01  4.44620749e-02  1.15000382e+01  5.61596824e-01  8.34217619e-02 
 2.53107051e+01  2.53107051e+01  4.49217570e-02  1.14999891e+01  6.51408711e-01  8.51203680e-02 
 2.53127051e+01  2.53127051e+01  4.40308644e-02  1.15000382e+01  7.75472446e-01  8.69106090e-02 
 2.53147051e+01  2.53147051e+01  4.45324761e-02  1.14999891e+01  9.57791939e-01  8.87819805e-02 
 2.53167051e+01  2.53167051e+01  4.36939610e-02  1.15000382e+01  1.25179586e+00  9.07580329e-02 
 2.53187051e+01  2.53187051e+01  4.42344070e-02  1.14999891e+01  1.80430208e+00  9.28288465e-02 
 2.53207051e+01  2.53207051e+01  4.34427857e-02  1.15000382e+01  3.21859140e+00  9.50201573e-02 
 2.53227051e+01  2.53227051e+01  4.40196557e-02  1.14999891e+01  1.14998078e+01  9.73229146e-02 
 2.53240931e+01  2.53240931e+01  4.32919321e-02  1.15000382e+01  1.15002194e+01  9.90050295e-02 
 2.53254270e+01  2.53254270e+01  4.39176619e-02  1.14999891e+01  1.14998078e+01  1.00674900e-01 
 2.53270563e+01  2.53270563e+01  4.32035324e-02  1.15000382e+01  1.15002194e+01  1.02813737e-01 
 2.53290563e+01  2.53290563e+01  4.38342179e-02  1.14999892e+01  1.14998079e+01  1.05570792e-01 
 2.53310563e+01  2.53310563e+01  4.31446309e-02  1.15000382e+01  1.15002194e+01  1.08508486e-01 
 2.53330563e+01  2.53330563e+01  4.38079295e-02  1.14999892e+01  1.14998079e+01  1.11622345e-01 
 2.53350563e+01  2.53350563e+01  4.31516948e-02  1.15000382e+01  1.15002194e+01  1.14951383e-01 
 2.53370563e+01  2.53370563e+01  4.38468672e-02  1.14999892e+01  1.14998079e+01  1.18494427e-01 
 2.53390563e+01  2.53390563e+01  4.32214522e-02  1.15000382e+01  1.15002194e+01  1.22296935e-01 
 2.53410563e+01  2.53410563e+01  4.39480897e-02  3.73944057e+00  1.14998080e+01  1.26362549e-01 
 2.53424760e+01  2.53424760e+01  4.33289535e-02  1.98959575e+00  1.15002193e+01  1.29442086e-01 
 2.53438173e+01  2.53438173e+01  4.40529522e-02  1.43511314e+00  1.14998080e+01  1.32491805e-01 
 2.53458173e+01  2.53458173e+01  4.34753003e-02  9.30012245e-01  1.15002193e+01  1.37355148e-01 
 2.53478173e+01  2.53478173e+01  4.42546796e-02  7.19915270e-01  1.14998080e+01  1.42603839e-01 
 2.53498173e+01  2.53498173e+01  4.37028935e-02  5.46292407e-01  1.15002193e+01  1.48314844e-01 
 2.53518173e+01  2.53518173e+01  4.45140429e-02  4.66238200e-01  1.14998080e+01  1.54520068e-01 
 2.53538173e+01  2.53538173e+01  4.39868507e-02  3.78729261e-01  1.15002193e+01  1.61318435e-01 
 2.53558173e+01  2.53558173e+01  4.48303507e-02  3.39745584e-01  1.14998081e+01  1.68764113e-01 
 2.53578173e+01  2.53578173e+01  4.43267431e-02  2.86946631e-01  1.15002193e+01  1.76989170e-01 
 2.53598173e+01  2.53598173e+01  4.52034121e-02  2.65462336e-01  1.14998081e+01  1.86083676e-01 
 2.53618173e+01  2.53618173e+01  4.47226223e-02  2.30020616e-01  1.15002193e+01  1.96232012e-01 
 2.53638173e+01  2.53638173e+01  4.56335137e-02  2.17342409e-01  1.14998081e+01  2.07584574e-01 
 2.53658173e+01  2.53658173e+01  4.51750038e-02  1.91790369e-01  1.15002193e+01  2.20412854e-01 
 2.53678173e+01  2.53678173e+01  4.61214091e-02  1.84044381e-01  1.14998081e+01  2.34974002e-01 
 2.53698173e+01  2.53698173e+01  4.56848604e-02  1.64647020e-01  1.15002193e+01  2.51694364e-01 
 2.53718173e+01  2.53718173e+01  4.66683161e-02  1.59878986e-01  2.91813405e+00  2.71033049e-01 
 2.53724428e+01  2.53724428e+01  4.60517905e-02  1.50847590e-01  2.17550555e+00  2.77740993e-01 
 2.53733379e+01  2.53733379e+01  4.68914880e-02  1.52366802e-01  1.58003196e+00  2.87921574e-01 
 2.53742604e+01  2.53742604e+01  4.63211463e-02  1.42683700e-01  1.22680097e+00  2.99273641e-01 
 2.53756236e+01  2.53756236e+01  4.72442266e-02  1.42447753e-01  9.12037433e-01  3.17792893e-01 
 2.53772627e+01  2.53772627e+01  4.67931862e-02  1.31151421e-01  6.91957656e-01  3.43449280e-01 
 2.53792627e+01  2.53792627e+01  4.78487013e-02  1.29360030e-01  5.28377803e-01  3.81065937e-01 
 2.53812627e+01  2.53812627e+01  4.74770646e-02  1.18741139e-01  4.25203254e-01  4.28147858e-01 
 2.53832627e+01  2.53832627e+01  4.85754812e-02  1.17873128e-01  3.53246103e-01  4.88658214e-01 
 2.53852627e+01  2.53852627e+01  4.82266450e-02  1.08847991e-01  3.01767360e-01  5.69396839e-01 
 2.53872627e+01  2.53872627e+01  4.93706006e-02  1.08633806e-01  2.62206034e-01  6.82336811e-01 
 2.53892627e+01  2.53892627e+01  4.90453386e-02  1.00825102e-01  2.31997979e-01  8.51651872e-01 
 2.53912627e+01  2.53912627e+01  5.02378232e-02  1.01085486e-01  2.07376721e-01  1.13305753e+00 
 2.53932627e+01  2.53932627e+01  4.99371700e-02  9.42258495e-02  1.87828957e-01  1.69263090e+00 
 2.53952627e+01  2.53952627e+01  5.11815668e-02  9.48381436e-02  1.71235263e-01  3.33789902e+00 
 2.53972627e+01  2.53972627e+01  5.09068435e-02  8.87329155e-02  1.57725602e-01  1.14998176e+01 
 2.53986387e+01  2.53986387e+01  5.20406538e-02  9.03604311e-02  1.49247107e-01  1.15002096e+01 
 2.53999610e+01  2.53999610e+01  5.16079081e-02  8.55351430e-02  1.42429045e-01  1.14998176e+01 
 2.54015603e+01  2.54015603e+01  5.28349022e-02  8.69853050e-02  1.34577506e-01  1.15002095e+01 
 2.54035603e+01  2.54035603e+01  5.26051046e-02  8.17922313e-02  1.26303291e-01  1.14998177e+01 
 2.54055603e+01  2.54055603e+01  5.40013374e-02  8.29670447e-02  1.18789622e-01  1.15002095e+01 
 2.54075603e+01  2.54075603e+01  5.38024538e-02  7.82212123e-02  1.12469673e-01  1.14998177e+01 
 2.54095603e+01  2.54095603e+01  5.52667491e-02  7.95358425e-02  1.06619642e-01  1.15002095e+01 
 2.54115603e+01  2.54115603e+01  5.51014557e-02  7.51630746e-02  1.01672782e-01  1.14998177e+01 
 2.54135603e+01  2.54135603e+01  5.66398016e-02  7.65896337e-02  9.70145613e-02  1.15002095e+01 
 2.54155603e+01  2.54155603e+01  5.65112930e-02  7.25311412e-02  9.30651747e-02  1.14998177e+01 
 2.54175603e+01  2.54175603e+01  5.81305147e-02  7.40486763e-02  8.92869423e-02  1.15002095e+01 
 2.54195603e+01  2.54195603e+01  5.80425939e-02  7.02572530e-02  8.60824434e-02  1.14998178e+01 
 2.54215603e+01  2.54215603e+01  5.97504977e-02  7.18498845e-02  8.29705638e-02  1.15002095e+01 
 2.54235603e+01  2.54235603e+01  5.97076882e-02  6.82871759e-02  8.03354278e-02  1.14998178e+01 
 2.54255603e+01  2.54255603e+01  6.15132383e-02  6.99427904e-02  7.77390677e-02  1.15002095e+01 
 2.54275603e+01  2.54275603e+01  6.15209243e-02  6.65772995e-02  7.55479026e-02  1.14998178e+01 
 2.54295603e+01  2.54295603e+01  6.34344613e-02  6.82866162e-02  7.33578178e-02  1.15002095e+01 
 2.54315603e+01  2.54315603e+01  6.34951773e-02  6.50556718e-02  7.14612924e-02  1.14998178e+01 
 2.54335603e+01  2.54335603e+01  6.54962634e-02  6.68655071e-02  6.96009474e-02  1.15002095e+01 
 2.54355603e+01  2.54355603e+01  6.56557973e-02  6.37720577e-02  6.80564780e-02  1.14998178e+01 
 2.54375603e+01  2.54375603e+01  6.77883151e-02  6.56157678e-02  6.64574799e-02  1.15002095e+01 
 2.54395603e+01  2.54395603e+01  6.80243532e-02  6.26596753e-02  6.51425970e-02  1.14998179e+01 
 2.54415603e+01  2.54415603e+01  7.03037900e-02  6.45338178e-02  6.37604361e-02  1.15002094e+01 
 2.54435603e+01  2.54435603e+01  7.06277812e-02  6.16986532e-02  6.26354846e-02  1.14998179e+01 
 2.54455603e+01  2.54455603e+01  7.30730186e-02  6.36008513e-02  6.14339580e-02  1.15002094e+01 
 2.54475603e+01  2.54475603e+01  7.34988663e-02  6.08725658e-02  6.04679025e-02  1.14998179e+01 
 2.54495603e+01  2.54495603e+01  7.61323656e-02  6.28011204e-02  5.94184191e-02  1.15002094e+01 
 2.54515603e+01  2.54515603e+01  7.66939625e-02  6.01827852e-02  5.86020552e-02  9.53303907e+00 
 2.54535603e+01  2.54535603e+01  7.95949635e-02  6.21115404e-02  5.76821258e-02  1.96006576e+00 
 2.54555603e+01  2.54555603e+01  8.02318207e-02  5.95846530e-02  5.69611485e-02  9.57317266e-01 
 2.54575603e+01  2.54575603e+01  8.33867868e-02  6.15420008e-02  5.61520955e-02  7.07235607e-01 
 2.54595603e+01  2.54595603e+01  8.41845569e-02  5.90865499e-02  5.55303099e-02  4.80208370e-01 
 2.54615603e+01  2.54615603e+01  8.76344982e-02  6.10717574e-02  5.48170623e-02  4.17279499e-01 
 2.54635603e+01  2.54635603e+01  8.86251406e-02  5.86800900e-02  5.42812996e-02  3.13276065e-01 
 2.54655603e+01  2.54655603e+01  9.24208182e-02  6.06927845e-02  5.36514841e-02  2.91263705e-01 
 2.54675603e+01  2.54675603e+01  9.36449884e-02  5.83581587e-02  5.31909123e-02  2.29954934e-01 
 2.54695603e+01  2.54695603e+01  9.78500418e-02  6.03982711e-02  5.26342933e-02  2.22057987e-01 
 2.54715603e+01  2.54715603e+01  9.93601462e-02  5.81147186e-02  5.22399394e-02  1.80796001e-01 
 2.54735603e+01  2.54735603e+01  1.04055519e-01  6.01824391e-02  5.17479922e-02  1.78928599e-01 
 2.54755603e+01  2.54755603e+01  1.05920136e-01  5.79446533e-02  5.14123771e-02  1.48769789e-01 
 2.54775603e+01  2.54775603e+01  1.11210479e-01  6.00403972e-02  5.09779593e-02  1.49806533e-01 
 2.54795603e+01  2.54795603e+01  1.13520910e-01  5.78436390e-02  5.06948145e-02  1.26478032e-01 
 2.54815603e+01  2.54815603e+01  1.19544085e-01  5.99680205e-02  5.03119099e-02  1.29015909e-01 
 2.54835603e+01  2.54835603e+01  1.22424328e-01  5.78080409e-02  5.00759573e-02  1.10206937e-01 
 2.54855603e+01  2.54855603e+01  1.29365909e-01  5.99618530e-02  4.97394751e-02  1.13550489e-01 
 2.54875603e+01  2.54875603e+01  1.32988314e-01  5.78348279e-02  4.95462523e-02  9.78969709e-02 
 2.54895603e+01  2.54895603e+01  1.41104496e-01  6.00190274e-02  4.92518681e-02  1.01676907e-01 
 2.54915603e+01  2.54915603e+01  1.45715244e-01  5.79215030e-02  4.90975907e-02  8.83191869e-02 
 2.54935603e+01  2.54935603e+01  1.55370442e-01  6.01371996e-02  4.88416193e-02  9.23296946e-02 
 2.54955603e+01  2.54955603e+01  1.61332810e-01  5.80660461e-02  4.87230704e-02  8.06977574e-02 
 2.54975603e+01  2.54975603e+01  1.73064318e-01  6.03144957e-02  4.85023641e-02  8.48202910e-02 
 2.54995603e+01  2.54995603e+01  1.80936000e-01  5.82668682e-02  4.84168050e-02  7.45204692e-02 
 2.55015603e+01  2.55015603e+01  1.95571631e-01  6.05494683e-02  4.82286709e-02  7.86853845e-02 
 2.55035603e+01  2.55035603e+01  2.06251790e-01  5.85227737e-02  4.81737695e-02  6.94365677e-02 
 2.55055603e+01  2.55055603e+01  2.25139287e-01  6.08410619e-02  4.80159025e-02  7.36026775e-02 
 2.55075603e+01  2.55075603e+01  2.40170972e-01  5.88329310e-02  4.79896743e-02  6.51984451e-02 
 2.55095603e+01  2.55095603e+01  2.65666784e-01  6.11885859e-02  4.78601027e-02  6.93416152e-02 
 2.55115603e+01  2.55115603e+01  2.87924951e-01  5.91968493e-02  4.78608631e-02  6.16267514e-02 
 2.55135603e+01  2.55135603e+01  3.24564372e-01  6.15916931e-02  4.77579031e-02  6.57332965e-02 
 2.55155603e+01  2.55155603e+01  3.60050084e-01  5.96143611e-02  4.77842282e-02  5.85886787e-02 
 2.55175603e+01  2.55175603e+01  4.17841438e-01  6.20503650e-02  4.77064475e-02  6.26514188e-02 
 2.55195603e+01  2.55195603e+01  4.81376397e-01  6.00856102e-02  4.77571413e-02  5.59839818e-02 
 2.55215603e+01  2.55215603e+01  5.87637148e-01  6.25649009e-02  4.77033283e-02  5.99998276e-02 
 2.55235603e+01  2.55235603e+01  7.27607156e-01  6.06110443e-02  4.77773967e-02  5.37357153e-02 
 2.55255603e+01  2.55255603e+01  9.91985951e-01  6.31359131e-02  4.77465356e-02  5.77041584e-02 
 2.55275603e+01  2.55275603e+01  1.49114390e+00  6.11914119e-02  4.78431643e-02  5.17839374e-02 
 2.55295603e+01  2.55295603e+01  3.16717088e+00  6.37643254e-02  4.78344139e-02  5.57060910e-02 
 2.55298103e+01  2.55298103e+01  3.63766043e+00  6.26751249e-02  4.78705362e-02  5.31961831e-02 
 2.55303103e+01  2.55303103e+01  5.27682065e+00  6.27547379e-02  4.78849817e-02  5.29731333e-02 
 2.55310498e+01  2.55310498e+01  1.14996679e+01  6.28794433e-02  4.79074740e-02  5.26591027e-02 
 2.55314641e+01  2.55314641e+01  1.15003592e+01  6.29468679e-02  4.79207846e-02  5.24810455e-02 
 2.55318629e+01  2.55318629e+01  1.14996680e+01  6.30164825e-02  4.79339459e-02  5.23184221e-02 
 2.55323469e+01  2.55323469e+01  1.15003591e+01  6.30970455e-02  4.79505820e-02  5.21160974e-02 
 2.55333150e+01  2.55333150e+01  1.14996681e+01  6.32668700e-02  4.79855775e-02  5.17300483e-02 
 2.55352510e+01  2.55352510e+01  1.15003590e+01  6.36117827e-02  4.80631893e-02  5.09912836e-02 
 2.55372510e+01  2.55372510e+01  1.14996682e+01  6.39866759e-02  4.81535627e-02  5.02789782e-02 
 2.55392510e+01  2.55392510e+01  1.15003590e+01  6.43724301e-02  4.82544127e-02  4.96038579e-02 
 2.55412510e+01  2.55412510e+01  1.14996682e+01  6.47780386e-02  4.83654978e-02  4.89771171e-02 
 2.55432510e+01  2.55432510e+01  1.15003590e+01  6.51950044e-02  4.84869236e-02  4.83817826e-02 
 2.55452510e+01  2.55452510e+01  1.14996683e+01  6.56290758e-02  4.86180348e-02  4.78211986e-02 
 2.55472510e+01  2.55472510e+01  1.15003590e+01  6.60782534e-02  4.87597817e-02  4.72961503e-02 
 2.55492510e+01  2.55492510e+01  1.14996683e+01  6.65486206e-02  4.89116051e-02  4.68092068e-02 
 2.55512510e+01  2.55512510e+01  1.15003590e+01  6.70316529e-02  4.90736665e-02  4.63447488e-02 
 2.55532510e+01  2.55532510e+01  1.14996683e+01  6.75366947e-02  4.92458094e-02  4.59146211e-02 
 2.55552510e+01  2.55552510e+01  1.15003590e+01  6.80551818e-02  4.94282243e-02  4.55037207e-02 
 2.55572510e+01  2.55572510e+01  1.14996684e+01  6.86016135e-02  4.96217094e-02  4.51279530e-02 
 2.55592510e+01  2.55592510e+01  1.15003590e+01  6.91576720e-02  4.98247219e-02  4.47642258e-02 
 2.55612510e+01  2.55612510e+01  1.14996684e+01  6.97378578e-02  5.00379913e-02  4.44287373e-02 
 2.55632510e+01  2.55632510e+01  1.15003589e+01  7.03333351e-02  5.02617659e-02  4.41075710e-02 
 2.55652510e+01  2.55652510e+01  1.14996685e+01  7.09541628e-02  5.04959626e-02  4.38122999e-02 
 2.55672510e+01  2.55672510e+01  1.15003589e+01  7.15914251e-02  5.07408579e-02  4.35293717e-02 
 2.55692510e+01  2.55692510e+01  1.14996685e+01  7.22554132e-02  5.09963939e-02  4.32703389e-02 
 2.55712510e+01  2.55712510e+01  3.19326410e+00  7.29371293e-02  5.12628757e-02  4.30219619e-02 
 2.55732510e+01  2.55732510e+01  1.04424463e+00  7.36471168e-02  5.15402716e-02  4.27957676e-02 
 2.55752510e+01  2.55752510e+01  7.27998748e-01  7.43762939e-02  5.18289163e-02  4.25787854e-02 
 2.55772510e+01  2.55772510e+01  4.40924043e-01  7.51354789e-02  5.21288050e-02  4.23825144e-02 
 2.55792510e+01  2.55792510e+01  3.90348278e-01  7.59155054e-02  5.24403035e-02  4.21942160e-02 
 2.55812510e+01  2.55812510e+01  2.70617623e-01  7.67274918e-02  5.27634350e-02  4.20253617e-02 
 2.55832510e+01  2.55832510e+01  2.61201002e-01  7.75621874e-02  5.30985983e-02  4.18634126e-02 
 2.55852510e+01  2.55852510e+01  1.92769582e-01  7.84310393e-02  5.34458465e-02  4.17198145e-02 
 2.55872510e+01  2.55872510e+01  1.94824877e-01  7.93247149e-02  5.38056134e-02  4.15822004e-02 
 2.55892510e+01  2.55892510e+01  1.49187788e-01  8.02550220e-02  5.41779839e-02  4.14619935e-02 
 2.55912510e+01  2.55912510e+01  1.55214602e-01  8.12125504e-02  5.45634296e-02  4.13469741e-02 
 2.55932510e+01  2.55932510e+01  1.21817734e-01  8.22095051e-02  5.49620697e-02  4.12485470e-02 
 2.55952510e+01  2.55952510e+01  1.29307645e-01  8.32364052e-02  5.53744168e-02  4.11546182e-02 
 2.55972510e+01  2.55972510e+01  1.03294287e-01  8.43058953e-02  5.58006276e-02  4.10765786e-02 
 2.55992510e+01  2.55992510e+01  1.11272727e-01  8.54084336e-02  5.62412590e-02  4.10024408e-02 
 2.56012510e+01  2.56012510e+01  9.00795812e-02  8.65571528e-02  5.66965091e-02  4.09435870e-02 
 2.56032510e+01  2.56032510e+01  9.81370077e-02  8.77424647e-02  5.71669837e-02  4.08881190e-02 
 2.56052510e+01  2.56052510e+01  8.02761825e-02  8.89780468e-02  5.76529261e-02  4.08474159e-02 
 2.56072510e+01  2.56072510e+01  8.82367290e-02  9.02542837e-02  5.81549963e-02  4.08096533e-02 
 2.56092510e+01  2.56092510e+01  7.27817149e-02  9.15854642e-02  5.86734883e-02  4.07862128e-02 
 2.56112510e+01  2.56112510e+01  8.05737184e-02  9.29619718e-02  5.92091219e-02  4.07653294e-02 
 2.56132510e+01  2.56132510e+01  6.69154504e-02  9.43987855e-02  5.97622477e-02  4.07583935e-02 
 2.56152510e+01  2.56152510e+01  7.45158750e-02  9.58863227e-02  6.03336525e-02  4.07536865e-02 
 2.56172510e+01  2.56172510e+01  6.22362895e-02  9.74403459e-02  6.09237505e-02  4.07626138e-02 
 2.56192510e+01  2.56192510e+01  6.96452064e-02  9.90513532e-02  6.15334036e-02  4.07734908e-02 
 2.56212510e+01  2.56212510e+01  5.84470174e-02  1.00736003e-01  6.21630984e-02  4.07977445e-02 
 2.56232510e+01  2.56232510e+01  6.56753135e-02  1.02484936e-01  6.28137813e-02  4.08237131e-02 
 2.56252510e+01  2.56252510e+01  5.53407825e-02  1.04315842e-01  6.34860207e-02  4.08628515e-02 
 2.56272510e+01  2.56272510e+01  6.24040552e-02  1.06219587e-01  6.41808594e-02  4.09035103e-02 
 2.56292510e+01  2.56292510e+01  5.27696485e-02  1.08215061e-01  6.48989593e-02  4.09571789e-02 
 2.56312510e+01  2.56312510e+01  5.96851293e-02  1.10293461e-01  6.56414725e-02  4.10122104e-02 
 2.56332510e+01  2.56332510e+01  5.06253298e-02  1.12475084e-01  6.64091686e-02  4.10801351e-02 
 2.56352510e+01  2.56352510e+01  5.74103439e-02  1.14751605e-01  6.72033248e-02  4.11492992e-02 
 2.56372510e+01  2.56372510e+01  4.88269657e-02  1.17144986e-01  6.80248350e-02  4.12312811e-02 
 2.56392510e+01  2.56392510e+01  5.54981892e-02  1.19647572e-01  6.88751204e-02  4.13144108e-02 
 2.56412510e+01  2.56412510e+01  4.73131211e-02  1.22283323e-01  6.97552189e-02  4.14103217e-02 
 2.56432510e+01  2.56432510e+01  5.38862579e-02  1.25045510e-01  7.06667182e-02  4.15073192e-02 
 2.56452510e+01  2.56452510e+01  4.60364125e-02  1.27960516e-01  7.16108242e-02  4.16170983e-02 
 2.56472510e+01  2.56472510e+01  5.25260918e-02  1.31022894e-01  7.25893180e-02  4.17279316e-02 
 2.56492510e+01  2.56492510e+01  4.49598126e-02  1.34261997e-01  7.36036023e-02  4.18515833e-02 
 2.56512510e+01  2.56512510e+01  5.13796021e-02  1.37674149e-01  7.46556846e-02  4.19762847e-02 
 2.56532510e+01  2.56532510e+01  4.40540561e-02  1.41292406e-01  7.57471992e-02  4.21138765e-02 
 2.56552510e+01  2.56552510e+01  5.04165313e-02  1.45115533e-01  7.68804196e-02  4.22525409e-02 
 2.56572510e+01  2.56572510e+01  4.32957853e-02  1.49181277e-01  7.80572550e-02  4.24042027e-02 
 2.56592510e+01  2.56592510e+01  4.96126251e-02  1.53491795e-01  7.92802931e-02  4.25569873e-02 
 2.56612510e+01  2.56612510e+01  4.26662027e-02  1.58090879e-01  8.05517706e-02  4.27229113e-02 
 2.56632510e+01  2.56632510e+01  4.89482932e-02  1.62985438e-01  8.18746497e-02  4.28900353e-02 
 2.56652510e+01  2.56652510e+01  4.21500770e-02  1.68227208e-01  8.32515598e-02  4.30704761e-02 
 2.56672510e+01  2.56672510e+01  4.84076160e-02  1.73829831e-01  8.46859115e-02  4.32522221e-02 
 2.56692510e+01  2.56692510e+01  4.17350012e-02  1.79855718e-01  8.61808091e-02  4.34474982e-02 
 2.56712510e+01  2.56712510e+01  4.79775972e-02  1.86328197e-01  8.77402044e-02  4.36442130e-02 
 2.56732510e+01  2.56732510e+01  4.14108315e-02  1.93324375e-01  8.93677788e-02  4.38547084e-02 
 2.56752510e+01  2.56752510e+01  4.76475968e-02  2.00881774e-01  9.10681431e-02  4.40668056e-02 
 2.56772510e+01  2.56772510e+01  4.11692589e-02  2.09098304e-01  9.28456864e-02  4.42929727e-02 
 2.56792510e+01  2.56792510e+01  4.74088961e-02  2.18032769e-01  9.47058275e-02  4.45209356e-02 
 2.56812510e+01  2.56812510e+01  4.10034796e-02  2.27813480e-01  9.66538308e-02  4.47632979e-02 
 2.56832510e+01  2.56832510e+01  4.72543613e-02  2.38532048e-01  9.86961156e-02  4.50076830e-02 
 2.56852510e+01  2.56852510e+01  4.09079393e-02  2.50362868e-01  1.00839038e-01  4.52668399e-02 
 2.56872510e+01  2.56872510e+01  4.71781815e-02  2.63449884e-01  1.03090270e-01  4.55282816e-02 
 2.56892510e+01  2.56892510e+01  4.08781330e-02  2.78040436e-01  1.05457542e-01  4.58049129e-02 
 2.56912510e+01  2.56912510e+01  4.71756646e-02  2.94365517e-01  1.07950108e-01  4.60841287e-02 
 2.56932510e+01  2.56932510e+01  4.09104496e-02  3.12794058e-01  1.10577454e-01  4.63790009e-02 
 2.56952510e+01  2.56952510e+01  4.72430766e-02  3.33709626e-01  1.13350853e-01  4.66767982e-02 
 2.56972510e+01  2.56972510e+01  4.10020491e-02  3.57697085e-01  1.16282057e-01  4.69907711e-02 
 2.56992510e+01  2.56992510e+01  4.73775165e-02  3.85425817e-01  1.19384957e-01  4.73080543e-02 
 2.57012510e+01  2.57012510e+01  4.11507673e-02  4.17895974e-01  1.22674263e-01  4.76420897e-02 
 2.57032510e+01  2.57032510e+01  4.75768186e-02  4.56360973e-01  1.26167310e-01  4.79798694e-02 
 2.57052510e+01  2.57052510e+01  4.13550418e-02  5.02707225e-01  1.29882735e-01  4.83350402e-02 
 2.57072510e+01  2.57072510e+01  4.78394774e-02  5.59530632e-01  1.33842468e-01  4.86944435e-02 
 2.57092510e+01  2.57092510e+01  4.16138556e-02  6.30898831e-01  1.38070446e-01  4.90719451e-02 
 2.57112510e+01  2.57112510e+01  4.81645908e-02  7.23058993e-01  1.42594850e-01  4.94542274e-02 
 2.57132510e+01  2.57132510e+01  4.19266959e-02  8.46697716e-01  1.47446905e-01  4.98553908e-02 
 2.57152510e+01  2.57152510e+01  4.85518196e-02  1.02095786e+00  1.52663465e-01  5.02619497e-02 
 2.57172510e+01  2.57172510e+01  4.22935244e-02  1.28485017e+00  1.58285996e-01  5.06882561e-02 
 2.57192510e+01  2.57192510e+01  4.90013597e-02  1.73040240e+00  1.64363667e-01  5.11206479e-02 
 2.57212510e+01  2.57212510e+01  4.27147596e-02  2.64141611e+00  1.70952696e-01  5.15737465e-02 
 2.57232510e+01  2.57232510e+01  4.95139271e-02  5.51812598e+00  1.78120214e-01  5.20337045e-02 
 2.57235010e+01  2.57235010e+01  4.62643571e-02  6.36366654e+00  1.79060440e-01  5.20945040e-02 
 2.57240010e+01  2.57240010e+01  4.63245830e-02  9.14779793e+00  1.80972524e-01  5.22131071e-02 
 2.57244875e+01  2.57244875e+01  4.63930193e-02  1.14999591e+01  1.82874368e-01  5.23293862e-02 
 2.57247244e+01  2.57247244e+01  4.64199452e-02  1.15000680e+01  1.83815440e-01  5.23863339e-02 
 2.57249087e+01  2.57249087e+01  4.64490641e-02  1.14999592e+01  1.84554836e-01  5.24307738e-02 
 2.57250893e+01  2.57250893e+01  4.64688038e-02  1.15000680e+01  1.85285188e-01  5.24744397e-02 
 2.57254504e+01  2.57254504e+01  4.65221281e-02  1.14999592e+01  1.86763884e-01  5.25621264e-02 
 2.57261726e+01  2.57261726e+01  4.66168081e-02  1.15000680e+01  1.89796061e-01  5.27389861e-02 
 2.57276170e+01  2.57276170e+01  4.68256234e-02  1.14999592e+01  1.96178067e-01  5.30986973e-02 
 2.57296170e+01  2.57296170e+01  4.71173317e-02  1.15000680e+01  2.05787074e-01  5.36103150e-02 
 2.57316170e+01  2.57316170e+01  4.74338317e-02  1.14999593e+01  2.16422293e-01  5.41381823e-02 
 2.57336170e+01  2.57336170e+01  4.77572233e-02  1.15000680e+01  2.28255637e-01  5.46829202e-02 
 2.57356170e+01  2.57356170e+01  4.81061388e-02  1.14999593e+01  2.41499898e-01  5.52451626e-02 
 2.57376170e+01  2.57376170e+01  4.84625064e-02  1.15000680e+01  2.56421021e-01  5.58256040e-02 
 2.57396170e+01  2.57396170e+01  4.88452802e-02  1.14999593e+01  2.73356454e-01  5.64249565e-02 
 2.57416170e+01  2.57416170e+01  4.92361969e-02  1.15000680e+01  2.92740150e-01  5.70439986e-02 
 2.57436170e+01  2.57436170e+01  4.96545635e-02  1.14999593e+01  3.15140460e-01  5.76835321e-02 
 2.57456170e+01  2.57456170e+01  5.00819058e-02  1.15000680e+01  3.41315596e-01  5.83444319e-02 
