 time            time            v(N003)        
 3.07191093e+01  3.07191093e+01  5.20505448e-02 
 3.07211093e+01  3.07211093e+01  4.91939823e-02 
 3.07231093e+01  3.07231093e+01  5.24965135e-02 
 3.07251093e+01  3.07251093e+01  4.96248076e-02 
 3.07271093e+01  3.07271093e+01  5.29597696e-02 
 3.07291093e+01  3.07291093e+01  5.00722361e-02 
 3.07311093e+01  3.07311093e+01  5.34408588e-02 
 3.07331093e+01  3.07331093e+01  5.05368043e-02 
 3.07351093e+01  3.07351093e+01  5.39403646e-02 
 3.07371093e+01  3.07371093e+01  5.10190857e-02 
 3.07391093e+01  3.07391093e+01  5.44589106e-02 
 3.07411093e+01  3.07411093e+01  5.15196931e-02 
 3.07431093e+01  3.07431093e+01  5.49971632e-02 
 3.07451093e+01  3.07451093e+01  5.20392810e-02 
 3.07471093e+01  3.07471093e+01  5.55558341e-02 
 3.07491093e+01  3.07491093e+01  5.25785486e-02 
 3.07511093e+01  3.07511093e+01  5.61356836e-02 
 3.07531093e+01  3.07531093e+01  5.31382424e-02 
 3.07551093e+01  3.07551093e+01  5.67375237e-02 
 3.07571093e+01  3.07571093e+01  5.37191600e-02 
 3.07591093e+01  3.07591093e+01  5.73622216e-02 
 3.07611093e+01  3.07611093e+01  5.43221534e-02 
 3.07631093e+01  3.07631093e+01  5.80107044e-02 
 3.07651093e+01  3.07651093e+01  5.49481329e-02 
 3.07671093e+01  3.07671093e+01  5.86839624e-02 
 3.07691093e+01  3.07691093e+01  5.55980720e-02 
 3.07711093e+01  3.07711093e+01  5.93830550e-02 
 3.07731093e+01  3.07731093e+01  5.62730115e-02 
 3.07751093e+01  3.07751093e+01  6.01091152e-02 
 3.07771093e+01  3.07771093e+01  5.69740653e-02 
 3.07791093e+01  3.07791093e+01  6.08633559e-02 
 3.07811093e+01  3.07811093e+01  5.77024263e-02 
 3.07831093e+01  3.07831093e+01  6.16470761e-02 
 3.07851093e+01  3.07851093e+01  5.84593724e-02 
 3.07871093e+01  3.07871093e+01  6.24616683e-02 
 3.07891093e+01  3.07891093e+01  5.92462741e-02 
 3.07911093e+01  3.07911093e+01  6.33086261e-02 
 3.07931093e+01  3.07931093e+01  6.00646019e-02 
 3.07951093e+01  3.07951093e+01  6.41895529e-02 
 3.07971093e+01  3.07971093e+01  6.09159355e-02 
 3.07991093e+01  3.07991093e+01  6.51061719e-02 
 3.08011093e+01  3.08011093e+01  6.18019735e-02 
 3.08031093e+01  3.08031093e+01  6.60603363e-02 
 3.08051093e+01  3.08051093e+01  6.27245436e-02 
 3.08071093e+01  3.08071093e+01  6.70540418e-02 
 3.08091093e+01  3.08091093e+01  6.36856153e-02 
 3.08111093e+01  3.08111093e+01  6.80894395e-02 
 3.08131093e+01  3.08131093e+01  6.46873129e-02 
 3.08151093e+01  3.08151093e+01  6.91688510e-02 
 3.08171093e+01  3.08171093e+01  6.57319307e-02 
 3.08191093e+01  3.08191093e+01  7.02947849e-02 
 3.08211093e+01  3.08211093e+01  6.68219495e-02 
 3.08231093e+01  3.08231093e+01  7.14699555e-02 
 3.08251093e+01  3.08251093e+01  6.79600558e-02 
 3.08271093e+01  3.08271093e+01  7.26973037e-02 
 3.08291093e+01  3.08291093e+01  6.91491626e-02 
 3.08311093e+01  3.08311093e+01  7.39800205e-02 
 3.08331093e+01  3.08331093e+01  7.03924336e-02 
 3.08351093e+01  3.08351093e+01  7.53215738e-02 
 3.08371093e+01  3.08371093e+01  7.16933100e-02 
 3.08391093e+01  3.08391093e+01  7.67257385e-02 
 3.08411093e+01  3.08411093e+01  7.30555412e-02 
 3.08431093e+01  3.08431093e+01  7.81966302e-02 
 3.08451093e+01  3.08451093e+01  7.44832193e-02 
 3.08471093e+01  3.08471093e+01  7.97387447e-02 
 3.08491093e+01  3.08491093e+01  7.59808189e-02 
 3.08511093e+01  3.08511093e+01  8.13570018e-02 
 3.08531093e+01  3.08531093e+01  7.75532423e-02 
 3.08551093e+01  3.08551093e+01  8.30567961e-02 
 3.08571093e+01  3.08571093e+01  7.92058708e-02 
 3.08591093e+01  3.08591093e+01  8.48440549e-02 
 3.08611093e+01  3.08611093e+01  8.09446249e-02 
 3.08631093e+01  3.08631093e+01  8.67253054e-02 
 3.08651093e+01  3.08651093e+01  8.27760322e-02 
 3.08671093e+01  3.08671093e+01  8.87077515e-02 
 3.08691093e+01  3.08691093e+01  8.47073070e-02 
 3.08711093e+01  3.08711093e+01  9.07993634e-02 
 3.08731093e+01  3.08731093e+01  8.67464425e-02 
 3.08751093e+01  3.08751093e+01  9.30089817e-02 
 3.08771093e+01  3.08771093e+01  8.89023178e-02 
 3.08791093e+01  3.08791093e+01  9.53464385e-02 
 3.08811093e+01  3.08811093e+01  9.11848239e-02 
 3.08831093e+01  3.08831093e+01  9.78226999e-02 
 3.08851093e+01  3.08851093e+01  9.36050107e-02 
 3.08871093e+01  3.08871093e+01  1.00544191e-01 
 3.08891093e+01  3.08891093e+01  9.61766083e-02 
 3.08911093e+01  3.08911093e+01  1.03342735e-01 
 3.08931093e+01  3.08931093e+01  9.89110625e-02 
 3.08951093e+01  3.08951093e+01  1.06322277e-01 
 3.08971093e+01  3.08971093e+01  1.01825242e-01 
 3.08991093e+01  3.08991093e+01  1.09500427e-01 
 3.09011093e+01  3.09011093e+01  1.04936942e-01 
 3.09031093e+01  3.09031093e+01  1.12897169e-01 
 3.09051093e+01  3.09051093e+01  1.08266394e-01 
 3.09071093e+01  3.09071093e+01  1.16535270e-01 
 3.09091093e+01  3.09091093e+01  1.11836697e-01 
 3.09111093e+01  3.09111093e+01  1.20440780e-01 
 3.09131093e+01  3.09131093e+01  1.15674343e-01 
 3.09151093e+01  3.09151093e+01  1.24643647e-01 
 3.09171093e+01  3.09171093e+01  1.19809862e-01 
 3.09191093e+01  3.09191093e+01  1.29178469e-01 
 3.09211093e+01  3.09211093e+01  1.24278619e-01 
 3.09231093e+01  3.09231093e+01  1.34085437e-01 
 3.09251093e+01  3.09251093e+01  1.29121810e-01 
 3.09271093e+01  3.09271093e+01  1.39411506e-01 
 3.09291093e+01  3.09291093e+01  1.34387709e-01 
 3.09311093e+01  3.09311093e+01  1.45211878e-01 
 3.09331093e+01  3.09331093e+01  1.40133258e-01 
 3.09351093e+01  3.09351093e+01  1.51551896e-01 
 3.09371093e+01  3.09371093e+01  1.46426095e-01 
 3.09391093e+01  3.09391093e+01  1.58509478e-01 
 3.09411093e+01  3.09411093e+01  1.53347185e-01 
 3.09431093e+01  3.09431093e+01  1.66178292e-01 
 3.09451093e+01  3.09451093e+01  1.60994268e-01 
 3.09471093e+01  3.09471093e+01  1.74671942e-01 
 3.09491093e+01  3.09491093e+01  1.69486424e-01 
 3.09511093e+01  3.09511093e+01  1.84129561e-01 
 3.09531093e+01  3.09531093e+01  1.78970230e-01 
 3.09551093e+01  3.09551093e+01  1.94723400e-01 
 3.09571093e+01  3.09571093e+01  1.89628154e-01 
 3.09591093e+01  3.09591093e+01  2.06669293e-01 
 3.09611093e+01  3.09611093e+01  2.01690239e-01 
 3.09631093e+01  3.09631093e+01  2.20241354e-01 
 3.09651093e+01  3.09651093e+01  2.15450649e-01 
 3.09671093e+01  3.09671093e+01  2.35793053e-01 
 3.09691093e+01  3.09691093e+01  2.31291627e-01 
 3.09711093e+01  3.09711093e+01  2.53788128e-01 
 3.09731093e+01  3.09731093e+01  2.49719035e-01 
 3.09751093e+01  3.09751093e+01  2.74847183e-01 
 3.09771093e+01  3.09771093e+01  2.71416582e-01 
 3.09791093e+01  3.09791093e+01  2.99820057e-01 
 3.09811093e+01  3.09811093e+01  2.97331268e-01 
 3.09831093e+01  3.09831093e+01  3.29902314e-01 
 3.09851093e+01  3.09851093e+01  3.28813176e-01 
 3.09871093e+01  3.09871093e+01  3.66830757e-01 
 3.09891093e+01  3.09891093e+01  3.67854618e-01 
 3.09911093e+01  3.09911093e+01  4.13228435e-01 
 3.09931093e+01  3.09931093e+01  4.17855245e-01 
 3.09951093e+01  3.09951093e+01  4.73253156e-01 
 3.09971093e+01  3.09971093e+01  4.83590642e-01 
 3.09991093e+01  3.09991093e+01  5.53907390e-01 
 3.10011093e+01  3.10011093e+01  5.74058367e-01 
 3.10031093e+01  3.10031093e+01  6.67973918e-01 
 3.10051093e+01  3.10051093e+01  7.06359872e-01 
 3.10071093e+01  3.10071093e+01  8.41521498e-01 
 3.10091093e+01  3.10091093e+01  9.18036903e-01 
 3.10111093e+01  3.10111093e+01  1.13719647e+00 
 3.10131093e+01  3.10131093e+01  1.31054159e+00 
 3.10151093e+01  3.10151093e+01  1.75286305e+00 
 3.10171093e+01  3.10171093e+01  2.28524245e+00 
 3.10191093e+01  3.10191093e+01  3.81055989e+00 
 3.10211093e+01  3.10211093e+01  8.71992681e+00 
 3.10231093e+01  3.10231093e+01  1.14992568e+01 
 3.10251093e+01  3.10251093e+01  1.14988518e+01 
 3.10271093e+01  3.10271093e+01  1.14992568e+01 
 3.10291093e+01  3.10291093e+01  1.14988518e+01 
 3.10311093e+01  3.10311093e+01  1.14992569e+01 
 3.10331093e+01  3.10331093e+01  1.14988519e+01 
 3.10351093e+01  3.10351093e+01  1.14992569e+01 
 3.10371093e+01  3.10371093e+01  1.14988519e+01 
 3.10391093e+01  3.10391093e+01  1.14992569e+01 
 3.10411093e+01  3.10411093e+01  1.14988520e+01 
 3.10431093e+01  3.10431093e+01  1.14992569e+01 
 3.10451093e+01  3.10451093e+01  1.14988520e+01 
 3.10471093e+01  3.10471093e+01  1.14992569e+01 
 3.10491093e+01  3.10491093e+01  1.14988520e+01 
 3.10511093e+01  3.10511093e+01  1.14992569e+01 
 3.10531093e+01  3.10531093e+01  1.14988521e+01 
 3.10551093e+01  3.10551093e+01  1.14992569e+01 
 3.10571093e+01  3.10571093e+01  1.14988521e+01 
 3.10591093e+01  3.10591093e+01  1.14992569e+01 
 3.10611093e+01  3.10611093e+01  1.14988521e+01 
 3.10631093e+01  3.10631093e+01  1.14992569e+01 
 3.10651093e+01  3.10651093e+01  1.14988522e+01 
 3.10671093e+01  3.10671093e+01  1.14992569e+01 
 3.10691093e+01  3.10691093e+01  1.14988522e+01 
 3.10711093e+01  3.10711093e+01  1.14992569e+01 
 3.10731093e+01  3.10731093e+01  1.14988522e+01 
 3.10751093e+01  3.10751093e+01  1.14992569e+01 
 3.10771093e+01  3.10771093e+01  1.14988523e+01 
 3.10791093e+01  3.10791093e+01  1.14992569e+01 
 3.10811093e+01  3.10811093e+01  1.14988523e+01 
 3.10831093e+01  3.10831093e+01  1.14992569e+01 
 3.10851093e+01  3.10851093e+01  1.14988523e+01 
 3.10871093e+01  3.10871093e+01  1.14992569e+01 
 3.10891093e+01  3.10891093e+01  1.14988524e+01 
 3.10911093e+01  3.10911093e+01  1.14992569e+01 
 3.10931093e+01  3.10931093e+01  1.14988524e+01 
 3.10951093e+01  3.10951093e+01  1.14992569e+01 
 3.10971093e+01  3.10971093e+01  1.14988524e+01 
 3.10991093e+01  3.10991093e+01  1.14992569e+01 
 3.11011093e+01  3.11011093e+01  1.14988525e+01 
 3.11031093e+01  3.11031093e+01  1.14992569e+01 
 3.11051093e+01  3.11051093e+01  1.14988525e+01 
 3.11071093e+01  3.11071093e+01  1.14992569e+01 
 3.11091093e+01  3.11091093e+01  5.41630355e+00 
 3.11104140e+01  3.11104140e+01  3.01722546e+00 
 3.11117554e+01  3.11117554e+01  1.97159193e+00 
 3.11137554e+01  3.11137554e+01  1.35136123e+00 
 3.11157554e+01  3.11157554e+01  9.75116126e-01 
 3.11177554e+01  3.11177554e+01  7.93158418e-01 
 3.11197554e+01  3.11197554e+01  6.34102284e-01 
 3.11217554e+01  3.11217554e+01  5.52068596e-01 
 3.11237554e+01  3.11237554e+01  4.63761365e-01 
 3.11257554e+01  3.11257554e+01  4.19031469e-01 
 3.11277554e+01  3.11277554e+01  3.62580114e-01 
 3.11297554e+01  3.11297554e+01  3.35447773e-01 
 3.11317554e+01  3.11317554e+01  2.96089321e-01 
 3.11337554e+01  3.11337554e+01  2.78494658e-01 
 3.11357554e+01  3.11357554e+01  2.49383479e-01 
 3.11377554e+01  3.11377554e+01  2.37458280e-01 
 3.11397554e+01  3.11397554e+01  2.14980366e-01 
 3.11417554e+01  3.11417554e+01  2.06655164e-01 
 3.11437554e+01  3.11437554e+01  1.88720069e-01 
 3.11457554e+01  3.11457554e+01  1.82796899e-01 
 3.11477554e+01  3.11477554e+01  1.68110387e-01 
 3.11497554e+01  3.11497554e+01  1.63852953e-01 
 3.11517554e+01  3.11517554e+01  1.51570413e-01 
 3.11537554e+01  3.11537554e+01  1.48504338e-01 
 3.11557554e+01  3.11557554e+01  1.38050930e-01 
 3.11577554e+01  3.11577554e+01  1.35741624e-01 
 3.11597554e+01  3.11597554e+01  1.26829420e-01 
 3.11617554e+01  3.11617554e+01  1.25213551e-01 
 3.11637554e+01  3.11637554e+01  1.17393318e-01 
 3.11657554e+01  3.11657554e+01  1.16303178e-01 
 3.11677554e+01  3.11677554e+01  1.09369198e-01 
 3.11697554e+01  3.11697554e+01  1.08683990e-01 
 3.11717554e+01  3.11717554e+01  1.02479088e-01 
 3.11737554e+01  3.11737554e+01  1.02110046e-01 
 3.11757554e+01  3.11757554e+01  9.65120950e-02 
 3.11777554e+01  3.11777554e+01  9.63928585e-02 
 3.11797554e+01  3.11797554e+01  9.13055380e-02 
 3.11817554e+01  3.11817554e+01  9.13857395e-02 
 3.11837554e+01  3.11837554e+01  8.67320714e-02 
 3.11857554e+01  3.11857554e+01  8.69729722e-02 
 3.11877554e+01  3.11877554e+01  8.26907014e-02 
 3.11897554e+01  3.11897554e+01  8.30621539e-02 
 3.11917554e+01  3.11917554e+01  7.91003911e-02 
 3.11937554e+01  3.11937554e+01  7.95786879e-02 
 3.11957554e+01  3.11957554e+01  7.58954297e-02 
 3.11977554e+01  3.11977554e+01  7.64617526e-02 
 3.11997554e+01  3.11997554e+01  7.30220231e-02 
 3.12017554e+01  3.12017554e+01  7.36613100e-02 
 3.12037554e+01  3.12037554e+01  7.03744840e-02 
 3.12057554e+01  3.12057554e+01  7.11368809e-02 
 3.12077554e+01  3.12077554e+01  6.80457290e-02 
 3.12097554e+01  3.12097554e+01  6.88515042e-02 
 3.12117554e+01  3.12117554e+01  6.59350587e-02 
 3.12137554e+01  3.12137554e+01  6.67772721e-02 
 3.12157554e+01  3.12157554e+01  6.40164774e-02 
 3.12177554e+01  3.12177554e+01  6.48894488e-02 
 3.12197554e+01  3.12197554e+01  6.22679151e-02 
 3.12217554e+01  3.12217554e+01  6.31669594e-02 
 3.12237554e+01  3.12237554e+01  6.06705110e-02 
 3.12257554e+01  3.12257554e+01  6.15917495e-02 
 3.12277554e+01  3.12277554e+01  5.92080618e-02 
 3.12297554e+01  3.12297554e+01  6.01482726e-02 
 3.12317554e+01  3.12317554e+01  5.78665778e-02 
 3.12337554e+01  3.12337554e+01  5.88230778e-02 
 3.12357554e+01  3.12357554e+01  5.66339255e-02 
 3.12377554e+01  3.12377554e+01  5.76044753e-02 
 3.12397554e+01  3.12397554e+01  5.54995357e-02 
 3.12417554e+01  3.12417554e+01  5.64822637e-02 
 3.12437554e+01  3.12437554e+01  5.44541647e-02 
 3.12457554e+01  3.12457554e+01  5.54475050e-02 
 3.12477554e+01  3.12477554e+01  5.34896977e-02 
 3.12497554e+01  3.12497554e+01  5.44923399e-02 
 3.12517554e+01  3.12517554e+01  5.25989854e-02 
 3.12537554e+01  3.12537554e+01  5.36098337e-02 
 3.12557554e+01  3.12557554e+01  5.17757086e-02 
 3.12577554e+01  3.12577554e+01  5.27938476e-02 
 3.12597554e+01  3.12597554e+01  5.10142639e-02 
 3.12617554e+01  3.12617554e+01  5.20389310e-02 
 3.12637554e+01  3.12637554e+01  5.03096682e-02 
 3.12657554e+01  3.12657554e+01  5.13402302e-02 
 3.12677554e+01  3.12677554e+01  4.96574777e-02 
 3.12697554e+01  3.12697554e+01  5.06934120e-02 
 3.12717554e+01  3.12717554e+01  4.90537197e-02 
 3.12737554e+01  3.12737554e+01  5.00945975e-02 
 3.12757554e+01  3.12757554e+01  4.84948334e-02 
 3.12777554e+01  3.12777554e+01  4.95403067e-02 
 3.12797554e+01  3.12797554e+01  4.79776202e-02 
 3.12817554e+01  3.12817554e+01  4.90274104e-02 
 3.12837554e+01  3.12837554e+01  4.74992008e-02 
 3.12857554e+01  3.12857554e+01  4.85530891e-02 
 3.12877554e+01  3.12877554e+01  4.70569780e-02 
 3.12897554e+01  3.12897554e+01  4.81147973e-02 
 3.12917554e+01  3.12917554e+01  4.66486050e-02 
 3.12937554e+01  3.12937554e+01  4.77102330e-02 
 3.12957554e+01  3.12957554e+01  4.62719571e-02 
 3.12977554e+01  3.12977554e+01  4.73373106e-02 
 3.12997554e+01  3.12997554e+01  4.59251083e-02 
 3.13017554e+01  3.13017554e+01  4.69941381e-02 
 3.13037554e+01  3.13037554e+01  4.56063097e-02 
 3.13057554e+01  3.13057554e+01  4.66789964e-02 
 3.13077554e+01  3.13077554e+01  4.53139713e-02 
 3.13097554e+01  3.13097554e+01  4.63903220e-02 
 3.13117554e+01  3.13117554e+01  4.50466460e-02 
 3.13137554e+01  3.13137554e+01  4.61266908e-02 
 3.13157554e+01  3.13157554e+01  4.48030152e-02 
 3.13177554e+01  3.13177554e+01  4.58868049e-02 
 3.13197554e+01  3.13197554e+01  4.45818764e-02 
 3.13217554e+01  3.13217554e+01  4.56694800e-02 
 3.13237554e+01  3.13237554e+01  4.43821325e-02 
 3.13257554e+01  3.13257554e+01  4.54736352e-02 
 3.13277554e+01  3.13277554e+01  4.42027814e-02 
 3.13297554e+01  3.13297554e+01  4.52982834e-02 
 3.13317554e+01  3.13317554e+01  4.40429078e-02 
 3.13337554e+01  3.13337554e+01  4.51425227e-02 
 3.13357554e+01  3.13357554e+01  4.39016758e-02 
 3.13377554e+01  3.13377554e+01  4.50055290e-02 
 3.13397554e+01  3.13397554e+01  4.37783213e-02 
 3.13417554e+01  3.13417554e+01  4.48865495e-02 
 3.13437554e+01  3.13437554e+01  4.36721467e-02 
 3.13457554e+01  3.13457554e+01  4.47848969e-02 
 3.13477554e+01  3.13477554e+01  4.35825150e-02 
 3.13497554e+01  3.13497554e+01  4.46999437e-02 
 3.13517554e+01  3.13517554e+01  4.35088453e-02 
 3.13537554e+01  3.13537554e+01  4.46311178e-02 
 3.13557554e+01  3.13557554e+01  4.34506080e-02 
 3.13577554e+01  3.13577554e+01  4.45778983e-02 
 3.13597554e+01  3.13597554e+01  4.34073216e-02 
 3.13617554e+01  3.13617554e+01  4.45398116e-02 
 3.13637554e+01  3.13637554e+01  4.33785488e-02 
 3.13657554e+01  3.13657554e+01  4.45164280e-02 
 3.13677554e+01  3.13677554e+01  4.33638934e-02 
 3.13697554e+01  3.13697554e+01  4.45073589e-02 
 3.13717554e+01  3.13717554e+01  4.33629978e-02 
 3.13737554e+01  3.13737554e+01  4.45122539e-02 
 3.13757554e+01  3.13757554e+01  4.33755400e-02 
 3.13777554e+01  3.13777554e+01  4.45307984e-02 
 3.13797554e+01  3.13797554e+01  4.34012323e-02 
 3.13817554e+01  3.13817554e+01  4.45627114e-02 
 3.13837554e+01  3.13837554e+01  4.34398181e-02 
 3.13857554e+01  3.13857554e+01  4.46077438e-02 
 3.13877554e+01  3.13877554e+01  4.34910714e-02 
 3.13897554e+01  3.13897554e+01  4.46656764e-02 
 3.13917554e+01  3.13917554e+01  4.35547942e-02 
 3.13937554e+01  3.13937554e+01  4.47363184e-02 
 3.13957554e+01  3.13957554e+01  4.36308157e-02 
 3.13977554e+01  3.13977554e+01  4.48195064e-02 
 3.13997554e+01  3.13997554e+01  4.37189907e-02 
 3.14017554e+01  3.14017554e+01  4.49151025e-02 
 3.14037554e+01  3.14037554e+01  4.38191989e-02 
 3.14057554e+01  3.14057554e+01  4.50229941e-02 
 3.14077554e+01  3.14077554e+01  4.39313435e-02 
 3.14097554e+01  3.14097554e+01  4.51430923e-02 
 3.14117554e+01  3.14117554e+01  4.40553509e-02 
 3.14137554e+01  3.14137554e+01  4.52753314e-02 
 3.14157554e+01  3.14157554e+01  4.41911694e-02 
 3.14177554e+01  3.14177554e+01  4.54196682e-02 
 3.14197554e+01  3.14197554e+01  4.43387692e-02 
 3.14217554e+01  3.14217554e+01  4.55760815e-02 
 3.14237554e+01  3.14237554e+01  4.44981414e-02 
 3.14257554e+01  3.14257554e+01  4.57445715e-02 
 3.14277554e+01  3.14277554e+01  4.46692981e-02 
 3.14297554e+01  3.14297554e+01  4.59251596e-02 
 3.14317554e+01  3.14317554e+01  4.48522714e-02 
 3.14337554e+01  3.14337554e+01  4.61178880e-02 
 3.14357554e+01  3.14357554e+01  4.50471142e-02 
 3.14377554e+01  3.14377554e+01  4.63228195e-02 
 3.14397554e+01  3.14397554e+01  4.52538992e-02 
 3.14417554e+01  3.14417554e+01  4.65400379e-02 
 3.14437554e+01  3.14437554e+01  4.54727192e-02 
 3.14457554e+01  3.14457554e+01  4.67696472e-02 
 3.14477554e+01  3.14477554e+01  4.57036873e-02 
 3.14497554e+01  3.14497554e+01  4.70117724e-02 
 3.14517554e+01  3.14517554e+01  4.59469368e-02 
 3.14537554e+01  3.14537554e+01  4.72665593e-02 
 3.14557554e+01  3.14557554e+01  4.62026216e-02 
 3.14577554e+01  3.14577554e+01  4.75341749e-02 
 3.14597554e+01  3.14597554e+01  4.64709164e-02 
 3.14617554e+01  3.14617554e+01  4.78148078e-02 
 3.14637554e+01  3.14637554e+01  4.67520172e-02 
 3.14657554e+01  3.14657554e+01  4.81086685e-02 
 3.14677554e+01  3.14677554e+01  4.70461417e-02 
 3.14697554e+01  3.14697554e+01  4.84159903e-02 
 3.14717554e+01  3.14717554e+01  4.73535298e-02 
 3.14737554e+01  3.14737554e+01  4.87370293e-02 
 3.14757554e+01  3.14757554e+01  4.76744447e-02 
 3.14777554e+01  3.14777554e+01  4.90720657e-02 
 3.14797554e+01  3.14797554e+01  4.80091729e-02 
 3.14817554e+01  3.14817554e+01  4.94214045e-02 
 3.14837554e+01  3.14837554e+01  4.83580259e-02 
 3.14857554e+01  3.14857554e+01  4.97853762e-02 
 3.14877554e+01  3.14877554e+01  4.87213407e-02 
 3.14897554e+01  3.14897554e+01  5.01643382e-02 
 3.14917554e+01  3.14917554e+01  4.90994808e-02 
 3.14937554e+01  3.14937554e+01  5.05586756e-02 
 3.14957554e+01  3.14957554e+01  4.94928378e-02 
 3.14977554e+01  3.14977554e+01  5.09688030e-02 
 3.14997554e+01  3.14997554e+01  4.99018325e-02 
 3.15017554e+01  3.15017554e+01  5.13951655e-02 
 3.15037554e+01  3.15037554e+01  5.03269166e-02 
 3.15057554e+01  3.15057554e+01  5.18382404e-02 
 3.15077554e+01  3.15077554e+01  5.07685739e-02 
 3.15097554e+01  3.15097554e+01  5.22985392e-02 
 3.15117554e+01  3.15117554e+01  5.12273225e-02 
 3.15137554e+01  3.15137554e+01  5.27766091e-02 
 3.15157554e+01  3.15157554e+01  5.17037169e-02 
 3.15177554e+01  3.15177554e+01  5.32730355e-02 
 3.15197554e+01  3.15197554e+01  5.21983495e-02 
 3.15217554e+01  3.15217554e+01  5.37884442e-02 
 3.15237554e+01  3.15237554e+01  5.27118538e-02 
 3.15257554e+01  3.15257554e+01  5.43235039e-02 
 3.15277554e+01  3.15277554e+01  5.32449065e-02 
 3.15297554e+01  3.15297554e+01  5.48789289e-02 
 3.15317554e+01  3.15317554e+01  5.37982304e-02 
 3.15337554e+01  3.15337554e+01  5.54554824e-02 
 3.15357554e+01  3.15357554e+01  5.43725978e-02 
 3.15377554e+01  3.15377554e+01  5.60539797e-02 
 3.15397554e+01  3.15397554e+01  5.49688338e-02 
 3.15417554e+01  3.15417554e+01  5.66752919e-02 
 3.15437554e+01  3.15437554e+01  5.55878199e-02 
 3.15457554e+01  3.15457554e+01  5.73203500e-02 
 3.15477554e+01  3.15477554e+01  5.62304985e-02 
 3.15497554e+01  3.15497554e+01  5.79901494e-02 
 3.15517554e+01  3.15517554e+01  5.68978772e-02 
 3.15537554e+01  3.15537554e+01  5.86857545e-02 
 3.15557554e+01  3.15557554e+01  5.75910340e-02 
 3.15577554e+01  3.15577554e+01  5.94083044e-02 
 3.15597554e+01  3.15597554e+01  5.83111227e-02 
 3.15617554e+01  3.15617554e+01  6.01590189e-02 
 3.15637554e+01  3.15637554e+01  5.90593792e-02 
 3.15657554e+01  3.15657554e+01  6.09392045e-02 
 3.15677554e+01  3.15677554e+01  5.98371279e-02 
 3.15697554e+01  3.15697554e+01  6.17502624e-02 
 3.15717554e+01  3.15717554e+01  6.06457896e-02 
 3.15737554e+01  3.15737554e+01  6.25936958e-02 
 3.15757554e+01  3.15757554e+01  6.14868894e-02 
 3.15777554e+01  3.15777554e+01  6.34711193e-02 
 3.15797554e+01  3.15797554e+01  6.23620659e-02 
 3.15817554e+01  3.15817554e+01  6.43842682e-02 
 3.15837554e+01  3.15837554e+01  6.32730816e-02 
 3.15857554e+01  3.15857554e+01  6.53350101e-02 
 3.15877554e+01  3.15877554e+01  6.42218339e-02 
 3.15897554e+01  3.15897554e+01  6.63253565e-02 
 3.15917554e+01  3.15917554e+01  6.52103678e-02 
 3.15937554e+01  3.15937554e+01  6.73574764e-02 
 3.15957554e+01  3.15957554e+01  6.62408900e-02 
 3.15977554e+01  3.15977554e+01  6.84337120e-02 
 3.15997554e+01  3.15997554e+01  6.73157846e-02 
 3.16017554e+01  3.16017554e+01  6.95565949e-02 
 3.16037554e+01  3.16037554e+01  6.84376307e-02 
 3.16057554e+01  3.16057554e+01  7.07288659e-02 
 3.16077554e+01  3.16077554e+01  6.96092221e-02 
 3.16097554e+01  3.16097554e+01  7.19534956e-02 
 3.16117554e+01  3.16117554e+01  7.08335898e-02 
 3.16137554e+01  3.16137554e+01  7.32337093e-02 
 3.16157554e+01  3.16157554e+01  7.21140268e-02 
 3.16177554e+01  3.16177554e+01  7.45730137e-02 
 3.16197554e+01  3.16197554e+01  7.34541167e-02 
 3.16217554e+01  3.16217554e+01  7.59752279e-02 
 3.16237554e+01  3.16237554e+01  7.48577660e-02 
 3.16257554e+01  3.16257554e+01  7.74445185e-02 
 3.16277554e+01  3.16277554e+01  7.63292404e-02 
 3.16297554e+01  3.16297554e+01  7.89854393e-02 
 3.16317554e+01  3.16317554e+01  7.78732069e-02 
 3.16337554e+01  3.16337554e+01  8.06029767e-02 
 3.16357554e+01  3.16357554e+01  7.94947811e-02 
 3.16377554e+01  3.16377554e+01  8.23026021e-02 
 3.16397554e+01  3.16397554e+01  8.11995822e-02 
 3.16417554e+01  3.16417554e+01  8.40903311e-02 
 3.16437554e+01  3.16437554e+01  8.29937958e-02 
 3.16457554e+01  3.16457554e+01  8.59727930e-02 
 3.16477554e+01  3.16477554e+01  8.48842464e-02 
 3.16497554e+01  3.16497554e+01  8.79573098e-02 
 3.16517554e+01  3.16517554e+01  8.68784815e-02 
 3.16537554e+01  3.16537554e+01  9.00519888e-02 
 3.16557554e+01  3.16557554e+01  8.89848693e-02 
 3.16577554e+01  3.16577554e+01  9.22658300e-02 
 3.16597554e+01  3.16597554e+01  9.12127127e-02 
 3.16617554e+01  3.16617554e+01  9.46088517e-02 
 3.16637554e+01  3.16637554e+01  9.35723827e-02 
 3.16657554e+01  3.16657554e+01  9.70922382e-02 
 3.16677554e+01  3.16677554e+01  9.60754756e-02 
 3.16697554e+01  3.16697554e+01  9.97285132e-02 
 3.16717554e+01  3.16717554e+01  9.87349985e-02 
 3.16737554e+01  3.16737554e+01  1.02531746e-01 
 3.16757554e+01  3.16757554e+01  1.01565590e-01 
 3.16777554e+01  3.16777554e+01  1.05517797e-01 
 3.16797554e+01  3.16797554e+01  1.04583782e-01 
